pax_id,agent_index
4418,1312;3101;4890;6679;8468;10257;12046;13835;15624;17413;
4419,1211;3000;4789;6578;8367;10156;11945;13734;15523;17312;
4537,1322;3111;4900;6689;8478;10267;12056;13845;15634;17423;
4539,1325;3114;4903;6692;8481;10270;12059;13848;15637;17426;
4614,1269;3058;4847;6636;8425;10214;12003;13792;15581;17370;
5040,1345;3134;4923;6712;8501;10290;12079;13868;15657;17446;
5041,1340;3129;4918;6707;8496;10285;12074;13863;15652;17441;
5069,1407;3196;4985;6774;8563;10352;12141;13930;15719;17508;
5070,1351;1368;1435;3140;3157;3224;4929;4946;5013;6718;6735;6802;8507;8524;8591;10296;10313;10380;12085;12102;12169;13874;13891;13958;15663;15680;15747;17452;17469;17536;
5071,1350;1373;1431;3139;3162;3220;4928;4951;5009;6717;6740;6798;8506;8529;8587;10295;10318;10376;12084;12107;12165;13873;13896;13954;15662;15685;15743;17451;17474;17532;
5072,1349;1353;1411;1415;3138;3142;3200;3204;4927;4931;4989;4993;6716;6720;6778;6782;8505;8509;8567;8571;10294;10298;10356;10360;12083;12087;12145;12149;13872;13876;13934;13938;15661;15665;15723;15727;17450;17454;17512;17516;
5073,1354;1370;1439;3143;3159;3228;4932;4948;5017;6721;6737;6806;8510;8526;8595;10299;10315;10384;12088;12104;12173;13877;13893;13962;15666;15682;15751;17455;17471;17540;
5074,1352;1366;1417;1436;3141;3155;3206;3225;4930;4944;4995;5014;6719;6733;6784;6803;8508;8522;8573;8592;10297;10311;10362;10381;12086;12100;12151;12170;13875;13889;13940;13959;15664;15678;15729;15748;17453;17467;17518;17537;
5075,1360;1420;1447;3149;3209;3236;4938;4998;5025;6727;6787;6814;8516;8576;8603;10305;10365;10392;12094;12154;12181;13883;13943;13970;15672;15732;15759;17461;17521;17548;
5076,1356;1419;1441;3145;3208;3230;4934;4997;5019;6723;6786;6808;8512;8575;8597;10301;10364;10386;12090;12153;12175;13879;13942;13964;15668;15731;15753;17457;17520;17542;
5077,1337;1404;1409;3126;3193;3198;4915;4982;4987;6704;6771;6776;8493;8560;8565;10282;10349;10354;12071;12138;12143;13860;13927;13932;15649;15716;15721;17438;17505;17510;
5078,1358;1438;3147;3227;4936;5016;6725;6805;8514;8594;10303;10383;12092;12172;13881;13961;15670;15750;17459;17539;
5079,1383;1424;3172;3213;4961;5002;6750;6791;8539;8580;10328;10369;12117;12158;13906;13947;15695;15736;17484;17525;
5080,1363;3152;4941;6730;8519;10308;12097;13886;15675;17464;
5081,1333;1399;3122;3188;4911;4977;6700;6766;8489;8555;10278;10344;12067;12133;13856;13922;15645;15711;17434;17500;
5082,1348;1406;3137;3195;4926;4984;6715;6773;8504;8562;10293;10351;12082;12140;13871;13929;15660;15718;17449;17507;
5083,1385;1398;3174;3187;4963;4976;6752;6765;8541;8554;10330;10343;12119;12132;13908;13921;15697;15710;17486;17499;
5085,1386;1446;3175;3235;4964;5024;6753;6813;8542;8602;10331;10391;12120;12180;13909;13969;15698;15758;17487;17547;
5086,1371;3160;4949;6738;8527;10316;12105;13894;15683;17472;
5087,1369;3158;4947;6736;8525;10314;12103;13892;15681;17470;
5088,1376;3165;4954;6743;8532;10321;12110;13899;15688;17477;
5089,1428;3217;5006;6795;8584;10373;12162;13951;15740;17529;
5090,1361;1378;3150;3167;4939;4956;6728;6745;8517;8534;10306;10323;12095;12112;13884;13901;15673;15690;17462;17479;
5091,1367;1434;3156;3223;4945;5012;6734;6801;8523;8590;10312;10379;12101;12168;13890;13957;15679;15746;17468;17535;
5092,1375;1433;3164;3222;4953;5011;6742;6800;8531;8589;10320;10378;12109;12167;13898;13956;15687;15745;17476;17534;
5093,1380;1437;3169;3226;4958;5015;6747;6804;8536;8593;10325;10382;12114;12171;13903;13960;15692;15749;17481;17538;
5094,1338;1382;1443;3127;3171;3232;4916;4960;5021;6705;6749;6810;8494;8538;8599;10283;10327;10388;12072;12116;12177;13861;13905;13966;15650;15694;15755;17439;17483;17544;
5095,1359;1387;3148;3176;4937;4965;6726;6754;8515;8543;10304;10332;12093;12121;13882;13910;15671;15699;17460;17488;
5096,1335;1384;1445;3124;3173;3234;4913;4962;5023;6702;6751;6812;8491;8540;8601;10280;10329;10390;12069;12118;12179;13858;13907;13968;15647;15696;15757;17436;17485;17546;
5097,1377;1390;3166;3179;4955;4968;6744;6757;8533;8546;10322;10335;12111;12124;13900;13913;15689;15702;17478;17491;
5098,1331;1401;3120;3190;4909;4979;6698;6768;8487;8557;10276;10346;12065;12135;13854;13924;15643;15713;17432;17502;
5099,1339;1402;1444;1450;3128;3191;3233;3239;4917;4980;5022;5028;6706;6769;6811;6817;8495;8558;8600;8606;10284;10347;10389;10395;12073;12136;12178;12184;13862;13925;13967;13973;15651;15714;15756;15762;17440;17503;17545;17551;
5100,1334;1343;1408;3123;3132;3197;4912;4921;4986;6701;6710;6775;8490;8499;8564;10279;10288;10353;12068;12077;12142;13857;13866;13931;15646;15655;15720;17435;17444;17509;
5101,1330;1391;1403;3119;3180;3192;4908;4969;4981;6697;6758;6770;8486;8547;8559;10275;10336;10348;12064;12125;12137;13853;13914;13926;15642;15703;15715;17431;17492;17504;
5103,1336;1400;3125;3189;4914;4978;6703;6767;8492;8556;10281;10345;12070;12134;13859;13923;15648;15712;17437;17501;
5105,1346;3135;4924;6713;8502;10291;12080;13869;15658;17447;
5108,1332;1344;1396;3121;3133;3185;4910;4922;4974;6699;6711;6763;8488;8500;8552;10277;10289;10341;12066;12078;12130;13855;13867;13919;15644;15656;15708;17433;17445;17497;
5109,1342;3131;4920;6709;8498;10287;12076;13865;15654;17443;
5111,1347;3136;4925;6714;8503;10292;12081;13870;15659;17448;
5161,1388;1448;3177;3237;4966;5026;6755;6815;8544;8604;10333;10393;12122;12182;13911;13971;15700;15760;17489;17549;
5162,1432;3221;5010;6799;8588;10377;12166;13955;15744;17533;
5165,1379;1405;3168;3194;4957;4983;6746;6772;8535;8561;10324;10350;12113;12139;13902;13928;15691;15717;17480;17506;
5166,1392;1440;3181;3229;4970;5018;6759;6807;8548;8596;10337;10385;12126;12174;13915;13963;15704;15752;17493;17541;
5167,1341;1395;3130;3184;4919;4973;6708;6762;8497;8551;10286;10340;12075;12129;13864;13918;15653;15707;17442;17496;
5168,1389;1449;3178;3238;4967;5027;6756;6816;8545;8605;10334;10394;12123;12183;13912;13972;15701;15761;17490;17550;
5173,1394;1451;3183;3240;4972;5029;6761;6818;8550;8607;10339;10396;12128;12185;13917;13974;15706;15763;17495;17552;
5175,1397;3186;4975;6764;8553;10342;12131;13920;15709;17498;
5178,1393;3182;4971;6760;8549;10338;12127;13916;15705;17494;
5196,1427;3216;5005;6794;8583;10372;12161;13950;15739;17528;
5198,1429;3218;5007;6796;8585;10374;12163;13952;15741;17530;
5202,1372;3161;4950;6739;8528;10317;12106;13895;15684;17473;
5254,1365;1426;3154;3215;4943;5004;6732;6793;8521;8582;10310;10371;12099;12160;13888;13949;15677;15738;17466;17527;
5255,1416;3205;4994;6783;8572;10361;12150;13939;15728;17517;
5256,1410;3199;4988;6777;8566;10355;12144;13933;15722;17511;
5257,1355;1413;3144;3202;4933;4991;6722;6780;8511;8569;10300;10358;12089;12147;13878;13936;15667;15725;17456;17514;
5258,1357;1412;1430;3146;3201;3219;4935;4990;5008;6724;6779;6797;8513;8568;8586;10302;10357;10375;12091;12146;12164;13880;13935;13953;15669;15724;15742;17458;17513;17531;
5259,1422;3211;5000;6789;8578;10367;12156;13945;15734;17523;
5260,1418;3207;4996;6785;8574;10363;12152;13941;15730;17519;
5261,1362;1421;3151;3210;4940;4999;6729;6788;8518;8577;10307;10366;12096;12155;13885;13944;15674;15733;17463;17522;
5262,1374;3163;4952;6741;8530;10319;12108;13897;15686;17475;
5263,1423;3212;5001;6790;8579;10368;12157;13946;15735;17524;
5264,1381;1442;3170;3231;4959;5020;6748;6809;8537;8598;10326;10387;12115;12176;13904;13965;15693;15754;17482;17543;
5265,1364;1425;3153;3214;4942;5003;6731;6792;8520;8581;10309;10370;12098;12159;13887;13948;15676;15737;17465;17526;
5294,1414;3203;4992;6781;8570;10359;12148;13937;15726;17515;
5821,1470;3259;5048;6837;8626;10415;12204;13993;15782;17571;
5823,1472;3261;5050;6839;8628;10417;12206;13995;15784;17573;
5825,1479;1480;3268;3269;5057;5058;6846;6847;8635;8636;10424;10425;12213;12214;14002;14003;15791;15792;17580;17581;
5881,1510;3299;5088;6877;8666;10455;12244;14033;15822;17611;
5883,1491;1565;3280;3354;5069;5143;6858;6932;8647;8721;10436;10510;12225;12299;14014;14088;15803;15877;17592;17666;
5885,1494;1568;3283;3357;5072;5146;6861;6935;8650;8724;10439;10513;12228;12302;14017;14091;15806;15880;17595;17669;
5887,1486;1562;1567;3275;3351;3356;5064;5140;5145;6853;6929;6934;8642;8718;8723;10431;10507;10512;12220;12296;12301;14009;14085;14090;15798;15874;15879;17587;17663;17668;
5889,1489;1563;3278;3352;5067;5141;6856;6930;8645;8719;10434;10508;12223;12297;14012;14086;15801;15875;17590;17664;
5891,1571;1577;3360;3366;5149;5155;6938;6944;8727;8733;10516;10522;12305;12311;14094;14100;15883;15889;17672;17678;
5893,1499;1569;3288;3358;5077;5147;6866;6936;8655;8725;10444;10514;12233;12303;14022;14092;15811;15881;17600;17670;
5895,1498;1570;3287;3359;5076;5148;6865;6937;8654;8726;10443;10515;12232;12304;14021;14093;15810;15882;17599;17671;
5897,1493;1550;3282;3339;5071;5128;6860;6917;8649;8706;10438;10495;12227;12284;14016;14073;15805;15862;17594;17651;
5901,1576;3365;5154;6943;8732;10521;12310;14099;15888;17677;
5903,1546;3335;5124;6913;8702;10491;12280;14069;15858;17647;
5905,1465;1555;3254;3344;5043;5133;6832;6922;8621;8711;10410;10500;12199;12289;13988;14078;15777;15867;17566;17656;
5913,1503;3292;5081;6870;8659;10448;12237;14026;15815;17604;
5915,1506;3295;5084;6873;8662;10451;12240;14029;15818;17607;
5917,1492;1572;3281;3361;5070;5150;6859;6939;8648;8728;10437;10517;12226;12306;14015;14095;15804;15884;17593;17673;
5919,1504;3293;5082;6871;8660;10449;12238;14027;15816;17605;
5921,1483;1488;1517;1559;3272;3277;3306;3348;5061;5066;5095;5137;6850;6855;6884;6926;8639;8644;8673;8715;10428;10433;10462;10504;12217;12222;12251;12293;14006;14011;14040;14082;15795;15800;15829;15871;17584;17589;17618;17660;
5923,1487;1513;3276;3302;5065;5091;6854;6880;8643;8669;10432;10458;12221;12247;14010;14036;15799;15825;17588;17614;
5925,1459;1484;1496;1508;1549;1564;1573;3248;3273;3285;3297;3338;3353;3362;5037;5062;5074;5086;5127;5142;5151;6826;6851;6863;6875;6916;6931;6940;8615;8640;8652;8664;8705;8720;8729;10404;10429;10441;10453;10494;10509;10518;12193;12218;12230;12242;12283;12298;12307;13982;14007;14019;14031;14072;14087;14096;15771;15796;15808;15820;15861;15876;15885;17560;17585;17597;17609;17650;17665;17674;
5927,1485;1490;1561;1575;3274;3279;3350;3364;5063;5068;5139;5153;6852;6857;6928;6942;8641;8646;8717;8731;10430;10435;10506;10520;12219;12224;12295;12309;14008;14013;14084;14098;15797;15802;15873;15887;17586;17591;17662;17676;
5929,1453;1547;3242;3336;5031;5125;6820;6914;8609;8703;10398;10492;12187;12281;13976;14070;15765;15859;17554;17648;
5931,1495;1519;1574;3284;3308;3363;5073;5097;5152;6862;6886;6941;8651;8675;8730;10440;10464;10519;12229;12253;12308;14018;14042;14097;15807;15831;15886;17596;17620;17675;
5933,1452;1516;1548;3241;3305;3337;5030;5094;5126;6819;6883;6915;8608;8672;8704;10397;10461;10493;12186;12250;12282;13975;14039;14071;15764;15828;15860;17553;17617;17649;
5935,1457;1502;1524;1551;3246;3291;3313;3340;5035;5080;5102;5129;6824;6869;6891;6918;8613;8658;8680;8707;10402;10447;10469;10496;12191;12236;12258;12285;13980;14025;14047;14074;15769;15814;15836;15863;17558;17603;17625;17652;
5937,1466;1554;3255;3343;5044;5132;6833;6921;8622;8710;10411;10499;12200;12288;13989;14077;15778;15866;17567;17655;
5939,1455;1542;3244;3331;5033;5120;6822;6909;8611;8698;10400;10487;12189;12276;13978;14065;15767;15854;17556;17643;
5941,1467;1544;3256;3333;5045;5122;6834;6911;8623;8700;10412;10489;12201;12278;13990;14067;15779;15856;17568;17645;
5943,1463;1521;1556;3252;3310;3345;5041;5099;5134;6830;6888;6923;8619;8677;8712;10408;10466;10501;12197;12255;12290;13986;14044;14079;15775;15833;15868;17564;17622;17657;
5947,1469;1557;3258;3346;5047;5135;6836;6924;8625;8713;10414;10502;12203;12291;13992;14080;15781;15869;17570;17658;
5951,1536;3325;5114;6903;8692;10481;12270;14059;15848;17637;
5957,1456;1543;3245;3332;5034;5121;6823;6910;8612;8699;10401;10488;12190;12277;13979;14066;15768;15855;17557;17644;
5959,1468;1520;3257;3309;5046;5098;6835;6887;8624;8676;10413;10465;12202;12254;13991;14043;15780;15832;17569;17621;
5961,1473;1481;3262;3270;5051;5059;6840;6848;8629;8637;10418;10426;12207;12215;13996;14004;15785;15793;17574;17582;
5963,1474;3263;5052;6841;8630;10419;12208;13997;15786;17575;
5965,1478;3267;5056;6845;8634;10423;12212;14001;15790;17579;
5967,1477;1537;3266;3326;5055;5115;6844;6904;8633;8693;10422;10482;12211;12271;14000;14060;15789;15849;17578;17638;
6055,1507;3296;5085;6874;8663;10452;12241;14030;15819;17608;
6059,1523;3312;5101;6890;8679;10468;12257;14046;15835;17624;
6063,1460;1501;1514;1578;3249;3290;3303;3367;5038;5079;5092;5156;6827;6868;6881;6945;8616;8657;8670;8734;10405;10446;10459;10523;12194;12235;12248;12312;13983;14024;14037;14101;15772;15813;15826;15890;17561;17602;17615;17679;
6065,1500;1560;3289;3349;5078;5138;6867;6927;8656;8716;10445;10505;12234;12294;14023;14083;15812;15872;17601;17661;
6067,1505;1525;1581;3294;3314;3370;5083;5103;5159;6872;6892;6948;8661;8681;8737;10450;10470;10526;12239;12259;12315;14028;14048;14104;15817;15837;15893;17606;17626;17682;
6069,1509;1527;3298;3316;5087;5105;6876;6894;8665;8683;10454;10472;12243;12261;14032;14050;15821;15839;17610;17628;
6071,1462;1518;1553;1584;3251;3307;3342;3373;5040;5096;5131;5162;6829;6885;6920;6951;8618;8674;8709;8740;10407;10463;10498;10529;12196;12252;12287;12318;13985;14041;14076;14107;15774;15830;15865;15896;17563;17619;17654;17685;
6073,1461;1512;1579;3250;3301;3368;5039;5090;5157;6828;6879;6946;8617;8668;8735;10406;10457;10524;12195;12246;12313;13984;14035;14102;15773;15824;15891;17562;17613;17680;
6075,1454;1535;1545;3243;3324;3334;5032;5113;5123;6821;6902;6912;8610;8691;8701;10399;10480;10490;12188;12269;12279;13977;14058;14068;15766;15847;15857;17555;17636;17646;
6077,1458;1533;1585;3247;3322;3374;5036;5111;5163;6825;6900;6952;8614;8689;8741;10403;10478;10530;12192;12267;12319;13981;14056;14108;15770;15845;15897;17559;17634;17686;
6083,1583;3372;5161;6950;8739;10528;12317;14106;15895;17684;
6087,1511;1530;3300;3319;5089;5108;6878;6897;8667;8686;10456;10475;12245;12264;14034;14053;15823;15842;17612;17631;
6089,1526;1580;3315;3369;5104;5158;6893;6947;8682;8736;10471;10525;12260;12314;14049;14103;15838;15892;17627;17681;
6091,1529;1531;3318;3320;5107;5109;6896;6898;8685;8687;10474;10476;12263;12265;14052;14054;15841;15843;17630;17632;
6093,1528;1582;3317;3371;5106;5160;6895;6949;8684;8738;10473;10527;12262;12316;14051;14105;15840;15894;17629;17683;
6095,1471;1540;1558;3260;3329;3347;5049;5118;5136;6838;6907;6925;8627;8696;8714;10416;10485;10503;12205;12274;12292;13994;14063;14081;15783;15852;15870;17572;17641;17659;
6097,1464;1552;3253;3341;5042;5130;6831;6919;8620;8708;10409;10497;12198;12286;13987;14075;15776;15864;17565;17653;
6099,1475;1541;3264;3330;5053;5119;6842;6908;8631;8697;10420;10486;12209;12275;13998;14064;15787;15853;17576;17642;
6101,1522;1539;3311;3328;5100;5117;6889;6906;8678;8695;10467;10484;12256;12273;14045;14062;15834;15851;17623;17640;
6111,1532;3321;5110;6899;8688;10477;12266;14055;15844;17633;
6113,1538;3327;5116;6905;8694;10483;12272;14061;15850;17639;
6115,1476;3265;5054;6843;8632;10421;12210;13999;15788;17577;
6119,1482;3271;5060;6849;8638;10427;12216;14005;15794;17583;
6121,1534;3323;5112;6901;8690;10479;12268;14057;15846;17635;
6255,1497;3286;5075;6864;8653;10442;12231;14020;15809;17598;
6257,1566;3355;5144;6933;8722;10511;12300;14089;15878;17667;
6265,1515;3304;5093;6882;8671;10460;12249;14038;15827;17616;
6968,1636;3425;5214;7003;8792;10581;12370;14159;15948;17737;
6969,1660;3449;5238;7027;8816;10605;12394;14183;15972;17761;
6970,1628;3417;5206;6995;8784;10573;12362;14151;15940;17729;
6971,1633;3422;5211;7000;8789;10578;12367;14156;15945;17734;
6972,1626;3415;5204;6993;8782;10571;12360;14149;15938;17727;
6973,1596;3385;5174;6963;8752;10541;12330;14119;15908;17697;
6974,1599;1646;3388;3435;5177;5224;6966;7013;8755;8802;10544;10591;12333;12380;14122;14169;15911;15958;17700;17747;
6975,1590;1643;1686;3379;3432;3475;5168;5221;5264;6957;7010;7053;8746;8799;8842;10535;10588;10631;12324;12377;12420;14113;14166;14209;15902;15955;15998;17691;17744;17787;
6976,1593;1629;3382;3418;5171;5207;6960;6996;8749;8785;10538;10574;12327;12363;14116;14152;15905;15941;17694;17730;
6977,1595;1620;1669;1694;3384;3409;3458;3483;5173;5198;5247;5272;6962;6987;7036;7061;8751;8776;8825;8850;10540;10565;10614;10639;12329;12354;12403;12428;14118;14143;14192;14217;15907;15932;15981;16006;17696;17721;17770;17795;
6978,1614;1689;3403;3478;5192;5267;6981;7056;8770;8845;10559;10634;12348;12423;14137;14212;15926;16001;17715;17790;
6979,1615;1652;3404;3441;5193;5230;6982;7019;8771;8808;10560;10597;12349;12386;14138;14175;15927;15964;17716;17753;
6980,1597;1667;3386;3456;5175;5245;6964;7034;8753;8823;10542;10612;12331;12401;14120;14190;15909;15979;17698;17768;
6981,1630;1693;3419;3482;5208;5271;6997;7060;8786;8849;10575;10638;12364;12427;14153;14216;15942;16005;17731;17794;
6982,1632;1692;3421;3481;5210;5270;6999;7059;8788;8848;10577;10637;12366;12426;14155;14215;15944;16004;17733;17793;
6983,1635;3424;5213;7002;8791;10580;12369;14158;15947;17736;
6984,1678;3467;5256;7045;8834;10623;12412;14201;15990;17779;
6986,1618;1676;3407;3465;5196;5254;6985;7043;8774;8832;10563;10621;12352;12410;14141;14199;15930;15988;17719;17777;
6987,1638;1682;3427;3471;5216;5260;7005;7049;8794;8838;10583;10627;12372;12416;14161;14205;15950;15994;17739;17783;
6990,1653;1680;3442;3469;5231;5258;7020;7047;8809;8836;10598;10625;12387;12414;14176;14203;15965;15992;17754;17781;
6991,1619;1674;1683;3408;3463;3472;5197;5252;5261;6986;7041;7050;8775;8830;8839;10564;10619;10628;12353;12408;12417;14142;14197;14206;15931;15986;15995;17720;17775;17784;
6992,1659;3448;5237;7026;8815;10604;12393;14182;15971;17760;
6996,1671;3460;5249;7038;8827;10616;12405;14194;15983;17772;
7003,1639;3428;5217;7006;8795;10584;12373;14162;15951;17740;
7030,1697;3486;5275;7064;8853;10642;12431;14220;16009;17798;
7032,1625;3414;5203;6992;8781;10570;12359;14148;15937;17726;
7033,1699;3488;5277;7066;8855;10644;12433;14222;16011;17800;
7034,1606;3395;5184;6973;8762;10551;12340;14129;15918;17707;
7035,1623;1695;3412;3484;5201;5273;6990;7062;8779;8851;10568;10640;12357;12429;14146;14218;15935;16007;17724;17796;
7037,1701;3490;5279;7068;8857;10646;12435;14224;16013;17802;
7039,1609;3398;5187;6976;8765;10554;12343;14132;15921;17710;
7042,1603;1648;3392;3437;5181;5226;6970;7015;8759;8804;10548;10593;12337;12382;14126;14171;15915;15960;17704;17749;
7043,1592;1634;1688;3381;3423;3477;5170;5212;5266;6959;7001;7055;8748;8790;8844;10537;10579;10633;12326;12368;12422;14115;14157;14211;15904;15946;16000;17693;17735;17789;
7044,1588;1604;1645;1690;1702;3377;3393;3434;3479;3491;5166;5182;5223;5268;5280;6955;6971;7012;7057;7069;8744;8760;8801;8846;8858;10533;10549;10590;10635;10647;12322;12338;12379;12424;12436;14111;14127;14168;14213;14225;15900;15916;15957;16002;16014;17689;17705;17746;17791;17803;
7045,1601;1644;3390;3433;5179;5222;6968;7011;8757;8800;10546;10589;12335;12378;14124;14167;15913;15956;17702;17745;
7046,1586;1591;1622;1637;1654;1661;1675;1685;3375;3380;3411;3426;3443;3450;3464;3474;5164;5169;5200;5215;5232;5239;5253;5263;6953;6958;6989;7004;7021;7028;7042;7052;8742;8747;8778;8793;8810;8817;8831;8841;10531;10536;10567;10582;10599;10606;10620;10630;12320;12325;12356;12371;12388;12395;12409;12419;14109;14114;14145;14160;14177;14184;14198;14208;15898;15903;15934;15949;15966;15973;15987;15997;17687;17692;17723;17738;17755;17762;17776;17786;
7047,1589;1607;1631;1666;3378;3396;3420;3455;5167;5185;5209;5244;6956;6974;6998;7033;8745;8763;8787;8822;10534;10552;10576;10611;12323;12341;12365;12400;14112;14130;14154;14189;15901;15919;15943;15978;17690;17708;17732;17767;
7048,1594;1617;1649;1677;1704;3383;3406;3438;3466;3493;5172;5195;5227;5255;5282;6961;6984;7016;7044;7071;8750;8773;8805;8833;8860;10539;10562;10594;10622;10649;12328;12351;12383;12411;12438;14117;14140;14172;14200;14227;15906;15929;15961;15989;16016;17695;17718;17750;17778;17805;
7049,1600;1656;3389;3445;5178;5234;6967;7023;8756;8812;10545;10601;12334;12390;14123;14179;15912;15968;17701;17757;
7050,1587;1612;1647;1655;1687;1691;1703;3376;3401;3436;3444;3476;3480;3492;5165;5190;5225;5233;5265;5269;5281;6954;6979;7014;7022;7054;7058;7070;8743;8768;8803;8811;8843;8847;8859;10532;10557;10592;10600;10632;10636;10648;12321;12346;12381;12389;12421;12425;12437;14110;14135;14170;14178;14210;14214;14226;15899;15924;15959;15967;15999;16003;16015;17688;17713;17748;17756;17788;17792;17804;
7051,1610;1651;1679;3399;3440;3468;5188;5229;5257;6977;7018;7046;8766;8807;8835;10555;10596;10624;12344;12385;12413;14133;14174;14202;15922;15963;15991;17711;17752;17780;
7052,1613;1658;1684;3402;3447;3473;5191;5236;5262;6980;7025;7051;8769;8814;8840;10558;10603;10629;12347;12392;12418;14136;14181;14207;15925;15970;15996;17714;17759;17785;
7053,1611;1670;3400;3459;5189;5248;6978;7037;8767;8826;10556;10615;12345;12404;14134;14193;15923;15982;17712;17771;
7054,1621;3410;5199;6988;8777;10566;12355;14144;15933;17722;
7055,1665;3454;5243;7032;8821;10610;12399;14188;15977;17766;
7056,1602;1672;3391;3461;5180;5250;6969;7039;8758;8828;10547;10617;12336;12406;14125;14195;15914;15984;17703;17773;
7057,1657;1681;3446;3470;5235;5259;7024;7048;8813;8837;10602;10626;12391;12415;14180;14204;15969;15993;17758;17782;
7059,1668;3457;5246;7035;8824;10613;12402;14191;15980;17769;
7099,1640;3429;5218;7007;8796;10585;12374;14163;15952;17741;
7100,1650;3439;5228;7017;8806;10595;12384;14173;15962;17751;
7101,1605;1664;3394;3453;5183;5242;6972;7031;8761;8820;10550;10609;12339;12398;14128;14187;15917;15976;17706;17765;
7102,1642;3431;5220;7009;8798;10587;12376;14165;15954;17743;
7107,1696;3485;5274;7063;8852;10641;12430;14219;16008;17797;
7111,1598;1641;1700;3387;3430;3489;5176;5219;5278;6965;7008;7067;8754;8797;8856;10543;10586;10645;12332;12375;12434;14121;14164;14223;15910;15953;16012;17699;17742;17801;
7112,1624;1698;3413;3487;5202;5276;6991;7065;8780;8854;10569;10643;12358;12432;14147;14221;15936;16010;17725;17799;
7113,1608;1662;3397;3451;5186;5240;6975;7029;8764;8818;10553;10607;12342;12396;14131;14185;15920;15974;17709;17763;
7114,1627;3416;5205;6994;8783;10572;12361;14150;15939;17728;
7123,1616;3405;5194;6983;8772;10561;12350;14139;15928;17717;
7124,1663;3452;5241;7030;8819;10608;12397;14186;15975;17764;
7125,1673;3462;5251;7040;8829;10618;12407;14196;15985;17774;
7765,1712;1745;3501;3534;5290;5323;7079;7112;8868;8901;10657;10690;12446;12479;14235;14268;16024;16057;17813;17846;
7766,1723;1753;3512;3542;5301;5331;7090;7120;8879;8909;10668;10698;12457;12487;14246;14276;16035;16065;17824;17854;
7770,1722;1746;3511;3535;5300;5324;7089;7113;8878;8902;10667;10691;12456;12480;14245;14269;16034;16058;17823;17847;
7771,1730;1754;3519;3543;5308;5332;7097;7121;8886;8910;10675;10699;12464;12488;14253;14277;16042;16066;17831;17855;
7772,1719;1756;3508;3545;5297;5334;7086;7123;8875;8912;10664;10701;12453;12490;14242;14279;16031;16068;17820;17857;
7773,1728;1772;3517;3561;5306;5350;7095;7139;8884;8928;10673;10717;12462;12506;14251;14295;16040;16084;17829;17873;
7774,1733;1758;3522;3547;5311;5336;7100;7125;8889;8914;10678;10703;12467;12492;14256;14281;16045;16070;17834;17859;
7776,1735;3524;5313;7102;8891;10680;12469;14258;16047;17836;
7826,1725;3514;5303;7092;8881;10670;12459;14248;16037;17826;
7828,1716;1750;3505;3539;5294;5328;7083;7117;8872;8906;10661;10695;12450;12484;14239;14273;16028;16062;17817;17851;
7829,1718;1747;3507;3536;5296;5325;7085;7114;8874;8903;10663;10692;12452;12481;14241;14270;16030;16059;17819;17848;
7830,1742;1743;3531;3532;5320;5321;7109;7110;8898;8899;10687;10688;12476;12477;14265;14266;16054;16055;17843;17844;
7831,1711;1744;1757;3500;3533;3546;5289;5322;5335;7078;7111;7124;8867;8900;8913;10656;10689;10702;12445;12478;12491;14234;14267;14280;16023;16056;16069;17812;17845;17858;
7832,1774;3563;5352;7141;8930;10719;12508;14297;16086;17875;
7833,1710;1741;1752;3499;3530;3541;5288;5319;5330;7077;7108;7119;8866;8897;8908;10655;10686;10697;12444;12475;12486;14233;14264;14275;16022;16053;16064;17811;17842;17853;
7834,1714;1748;3503;3537;5292;5326;7081;7115;8870;8904;10659;10693;12448;12482;14237;14271;16026;16060;17815;17849;
7835,1708;1721;1759;1762;1783;3497;3510;3548;3551;3572;5286;5299;5337;5340;5361;7075;7088;7126;7129;7150;8864;8877;8915;8918;8939;10653;10666;10704;10707;10728;12442;12455;12493;12496;12517;14231;14244;14282;14285;14306;16020;16033;16071;16074;16095;17809;17822;17860;17863;17884;
7836,1720;1769;3509;3558;5298;5347;7087;7136;8876;8925;10665;10714;12454;12503;14243;14292;16032;16081;17821;17870;
7837,1717;1755;3506;3544;5295;5333;7084;7122;8873;8911;10662;10700;12451;12489;14240;14278;16029;16067;17818;17856;
7838,1705;1729;1749;1751;1778;3494;3518;3538;3540;3567;5283;5307;5327;5329;5356;7072;7096;7116;7118;7145;8861;8885;8905;8907;8934;10650;10674;10694;10696;10723;12439;12463;12483;12485;12512;14228;14252;14272;14274;14301;16017;16041;16061;16063;16090;17806;17830;17850;17852;17879;
7839,1707;1727;1764;1766;1773;1788;3496;3516;3553;3555;3562;3577;5285;5305;5342;5344;5351;5366;7074;7094;7131;7133;7140;7155;8863;8883;8920;8922;8929;8944;10652;10672;10709;10711;10718;10733;12441;12461;12498;12500;12507;12522;14230;14250;14287;14289;14296;14311;16019;16039;16076;16078;16085;16100;17808;17828;17865;17867;17874;17889;
