arc_id,agent_index
(611_680_23_26),163;1952;3741;5530;7319;9108;10897;12686;14475;16264;
(611_680_24_27),1175;2964;4753;6542;8331;10120;11909;13698;15487;17276;
(611_680_25_28),1073;1178;2862;2967;4651;4756;6440;6545;8229;8334;10018;10123;11807;11912;13596;13701;15385;15490;17174;17279;
(611_680_28_31),1091;2880;4669;6458;8247;10036;11825;13614;15403;17192;
(611_680_2_5),1087;2876;4665;6454;8243;10032;11821;13610;15399;17188;
(611_680_30_33),1641;3430;5219;7008;8797;10586;12375;14164;15953;17742;
(611_680_34_37),1172;1512;2961;3301;4750;5090;6539;6879;8328;8668;10117;10457;11906;12246;13695;14035;15484;15824;17273;17613;
(611_680_4_7),62;984;1851;2773;3640;4562;5429;6351;7218;8140;9007;9929;10796;11718;12585;13507;14374;15296;16163;17085;
(611_680_5_8),878;2667;4456;6245;8034;9823;11612;13401;15190;16979;
(611_680_7_10),763;2552;4341;6130;7919;9708;11497;13286;15075;16864;
(611_680_8_11),301;2090;3879;5668;7457;9246;11035;12824;14613;16402;
(612_1066_21_22),877;2666;4455;6244;8033;9822;11611;13400;15189;16978;
(612_440_10_12),655;2444;4233;6022;7811;9600;11389;13178;14967;16756;
(612_440_12_14),47;1836;3625;5414;7203;8992;10781;12570;14359;16148;
(612_440_17_19),600;2389;4178;5967;7756;9545;11334;13123;14912;16701;
(612_440_21_23),1377;3166;4955;6744;8533;10322;12111;13900;15689;17478;
(612_440_22_24),1438;1512;3227;3301;5016;5090;6805;6879;8594;8668;10383;10457;12172;12246;13961;14035;15750;15824;17539;17613;
(612_440_24_26),1382;1517;3171;3306;4960;5095;6749;6884;8538;8673;10327;10462;12116;12251;13905;14040;15694;15829;17483;17618;
(612_440_25_27),1443;3232;5021;6810;8599;10388;12177;13966;15755;17544;
(612_440_26_28),
(612_440_27_29),1404;1577;3193;3366;4982;5155;6771;6944;8560;8733;10349;10522;12138;12311;13927;14100;15716;15889;17505;17678;
(612_440_29_31),1516;3305;5094;6883;8672;10461;12250;14039;15828;17617;
(612_440_30_32),1444;1547;3233;3336;5022;5125;6811;6914;8600;8703;10389;10492;12178;12281;13967;14070;15756;15859;17545;17648;
(612_440_31_33),1570;3359;5148;6937;8726;10515;12304;14093;15882;17671;
(612_440_32_34),624;1455;2413;3244;4202;5033;5991;6822;7780;8611;9569;10400;11358;12189;13147;13978;14936;15767;16725;17556;
(612_440_35_37),1331;3120;4909;6698;8487;10276;12065;13854;15643;17432;
(612_440_36_38),624;2413;4202;5991;7780;9569;11358;13147;14936;16725;
(612_440_37_39),1408;3197;4986;6775;8564;10353;12142;13931;15720;17509;
(612_440_38_40),1400;3189;4978;6767;8556;10345;12134;13923;15712;17501;
(612_440_39_41),632;1336;1466;2421;3125;3255;4210;4914;5044;5999;6703;6833;7788;8492;8622;9577;10281;10411;11366;12070;12200;13155;13859;13989;14944;15648;15778;16733;17437;17567;
(612_440_40_42),1346;1554;3135;3343;4924;5132;6713;6921;8502;8710;10291;10499;12080;12288;13869;14077;15658;15866;17447;17655;
(612_440_42_44),1469;3258;5047;6836;8625;10414;12203;13992;15781;17570;
(612_440_43_45),1557;3346;5135;6924;8713;10502;12291;14080;15869;17658;
(612_440_46_48),685;2474;4263;6052;7841;9630;11419;13208;14997;16786;
(612_440_4_6),773;2562;4351;6140;7929;9718;11507;13296;15085;16874;
(612_440_7_9),1091;2880;4669;6458;8247;10036;11825;13614;15403;17192;
(612_595_10_13),633;831;2422;2620;4211;4409;6000;6198;7789;7987;9578;9776;11367;11565;13156;13354;14945;15143;16734;16932;
(612_595_22_25),488;2277;4066;5855;7644;9433;11222;13011;14800;16589;
(612_595_23_26),490;2279;4068;5857;7646;9435;11224;13013;14802;16591;
(612_595_24_27),491;2280;4069;5858;7647;9436;11225;13014;14803;16592;
(612_595_25_28),492;2281;4070;5859;7648;9437;11226;13015;14804;16593;
(612_595_26_29),493;2282;4071;5860;7649;9438;11227;13016;14805;16594;
(612_595_27_30),495;2284;4073;5862;7651;9440;11229;13018;14807;16596;
(612_595_28_31),497;2286;4075;5864;7653;9442;11231;13020;14809;16598;
(612_595_30_33),501;2290;4079;5868;7657;9446;11235;13024;14813;16602;
(612_595_31_34),503;2292;4081;5870;7659;9448;11237;13026;14815;16604;
(612_595_32_35),505;2294;4083;5872;7661;9450;11239;13028;14817;16606;
(612_595_33_36),506;2295;4084;5873;7662;9451;11240;13029;14818;16607;
(612_595_34_37),507;2296;4085;5874;7663;9452;11241;13030;14819;16608;
(612_595_35_38),670;2459;4248;6037;7826;9615;11404;13193;14982;16771;
(612_595_3_6),542;2331;4120;5909;7698;9487;11276;13065;14854;16643;
(612_595_40_43),662;2451;4240;6029;7818;9607;11396;13185;14974;16763;
(612_595_42_45),577;2366;4155;5944;7733;9522;11311;13100;14889;16678;
(612_595_43_46),579;2368;4157;5946;7735;9524;11313;13102;14891;16680;
(612_595_45_48),586;2375;4164;5953;7742;9531;11320;13109;14898;16687;
(612_595_46_49),589;2378;4167;5956;7745;9534;11323;13112;14901;16690;
(612_595_47_50),592;2381;4170;5959;7748;9537;11326;13115;14904;16693;
(612_595_48_51),594;2383;4172;5961;7750;9539;11328;13117;14906;16695;
(612_595_49_52),595;2384;4173;5962;7751;9540;11329;13118;14907;16696;
(612_595_50_53),620;2409;4198;5987;7776;9565;11354;13143;14932;16721;
(612_595_51_54),625;2414;4203;5992;7781;9570;11359;13148;14937;16726;
(612_595_52_55),630;2419;4208;5997;7786;9575;11364;13153;14942;16731;
(612_595_7_10),
(612_596_12_15),
(612_596_17_20),517;2306;4095;5884;7673;9462;11251;13040;14829;16618;
(612_596_18_21),477;2266;4055;5844;7633;9422;11211;13000;14789;16578;
(612_596_19_22),478;2267;4056;5845;7634;9423;11212;13001;14790;16579;
(612_596_20_23),557;2346;4135;5924;7713;9502;11291;13080;14869;16658;
(612_596_21_24),541;2330;4119;5908;7697;9486;11275;13064;14853;16642;
(612_596_22_25),545;2334;4123;5912;7701;9490;11279;13068;14857;16646;
(612_596_23_26),598;2387;4176;5965;7754;9543;11332;13121;14910;16699;
(612_596_24_27),604;2393;4182;5971;7760;9549;11338;13127;14916;16705;
(612_596_25_28),494;2283;4072;5861;7650;9439;11228;13017;14806;16595;
(612_596_26_29),496;2285;4074;5863;7652;9441;11230;13019;14808;16597;
(612_596_27_30),498;2287;4076;5865;7654;9443;11232;13021;14810;16599;
(612_596_28_31),500;2289;4078;5867;7656;9445;11234;13023;14812;16601;
(612_596_29_32),502;2291;4080;5869;7658;9447;11236;13025;14814;16603;
(612_596_2_5),654;2443;4232;6021;7810;9599;11388;13177;14966;16755;
(612_596_30_33),504;1406;2293;3195;4082;4984;5871;6773;7660;8562;9449;10351;11238;12140;13027;13929;14816;15718;16605;17507;
(612_596_31_34),509;664;2298;2453;4087;4242;5876;6031;7665;7820;9454;9609;11243;11398;13032;13187;14821;14976;16610;16765;
(612_596_32_35),546;2335;4124;5913;7702;9491;11280;13069;14858;16647;
(612_596_33_36),508;2297;4086;5875;7664;9453;11242;13031;14820;16609;
(612_596_34_37),554;2343;4132;5921;7710;9499;11288;13077;14866;16655;
(612_596_35_38),559;1401;2348;3190;4137;4979;5926;6768;7715;8557;9504;10346;11293;12135;13082;13924;14871;15713;16660;17502;
(612_596_36_39),562;653;2351;2442;4140;4231;5929;6020;7718;7809;9507;9598;11296;11387;13085;13176;14874;14965;16663;16754;
(612_596_37_40),567;682;2356;2471;4145;4260;5934;6049;7723;7838;9512;9627;11301;11416;13090;13205;14879;14994;16668;16783;
(612_596_38_41),570;2359;4148;5937;7726;9515;11304;13093;14882;16671;
(612_596_39_42),573;2362;4151;5940;7729;9518;11307;13096;14885;16674;
(612_596_40_43),576;2365;4154;5943;7732;9521;11310;13099;14888;16677;
(612_596_41_44),580;691;2369;2480;4158;4269;5947;6058;7736;7847;9525;9636;11314;11425;13103;13214;14892;15003;16681;16792;
(612_596_42_45),582;2371;4160;5949;7738;9527;11316;13105;14894;16683;
(612_596_43_46),585;2374;4163;5952;7741;9530;11319;13108;14897;16686;
(612_596_44_47),588;2377;4166;5955;7744;9533;11322;13111;14900;16689;
(612_596_45_48),591;2380;4169;5958;7747;9536;11325;13114;14903;16692;
(612_596_46_49),622;2411;4200;5989;7778;9567;11356;13145;14934;16723;
(612_596_47_50),626;2415;4204;5993;7782;9571;11360;13149;14938;16727;
(612_596_48_51),596;2385;4174;5963;7752;9541;11330;13119;14908;16697;
(612_596_49_52),593;2382;4171;5960;7749;9538;11327;13116;14905;16694;
(612_596_4_7),
(612_596_50_53),669;2458;4247;6036;7825;9614;11403;13192;14981;16770;
(612_596_51_54),631;2420;4209;5998;7787;9576;11365;13154;14943;16732;
(612_596_52_55),662;696;2451;2485;4240;4274;6029;6063;7818;7852;9607;9641;11396;11430;13185;13219;14974;15008;16763;16797;
(612_596_53_56),666;695;2455;2484;4244;4273;6033;6062;7822;7851;9611;9640;11400;11429;13189;13218;14978;15007;16767;16796;
(612_596_54_57),668;698;2457;2487;4246;4276;6035;6065;7824;7854;9613;9643;11402;11432;13191;13221;14980;15010;16769;16799;
(612_596_55_58),671;701;2460;2490;4249;4279;6038;6068;7827;7857;9616;9646;11405;11435;13194;13224;14983;15013;16772;16802;
(612_596_6_9),482;2271;4060;5849;7638;9427;11216;13005;14794;16583;
(612_596_7_10),
(612_596_9_12),
(612_612_17_18),477;2266;4055;5844;7633;9422;11211;13000;14789;16578;
(612_612_21_22),741;1512;2530;3301;4319;5090;6108;6879;7897;8668;9686;10457;11475;12246;13264;14035;15053;15824;16842;17613;
(612_612_29_30),664;2453;4242;6031;7820;9609;11398;13187;14976;16765;
(612_612_2_3),426;2215;4004;5793;7582;9371;11160;12949;14738;16527;
(612_612_30_31),664;2453;4242;6031;7820;9609;11398;13187;14976;16765;
(612_612_39_40),1554;3343;5132;6921;8710;10499;12288;14077;15866;17655;
(612_612_9_10),171;1960;3749;5538;7327;9116;10905;12694;14483;16272;
(612_614_10_12),171;1960;3749;5538;7327;9116;10905;12694;14483;16272;
(612_614_12_14),45;1834;3623;5412;7201;8990;10779;12568;14357;16146;
(612_614_13_15),303;2092;3881;5670;7459;9248;11037;12826;14615;16404;
(612_614_15_17),164;1953;3742;5531;7320;9109;10898;12687;14476;16265;
(612_614_16_18),167;401;1956;2190;3745;3979;5534;5768;7323;7557;9112;9346;10901;11135;12690;12924;14479;14713;16268;16502;
(612_614_17_19),169;1958;3747;5536;7325;9114;10903;12692;14481;16270;
(612_614_19_21),399;2188;3977;5766;7555;9344;11133;12922;14711;16500;
(612_614_1_3),65;306;987;1854;2095;2776;3643;3884;4565;5432;5673;6354;7221;7462;8143;9010;9251;9932;10799;11040;11721;12588;12829;13510;14377;14618;15299;16166;16407;17088;
(612_614_21_23),1181;1651;1749;2970;3440;3538;4759;5229;5327;6548;7018;7116;8337;8807;8905;10126;10596;10694;11915;12385;12483;13704;14174;14272;15493;15963;16061;17282;17752;17850;
(612_614_22_24),741;1291;2530;3080;4319;4869;6108;6658;7897;8447;9686;10236;11475;12025;13264;13814;15053;15603;16842;17392;
(612_614_23_25),877;2666;4455;6244;8033;9822;11611;13400;15189;16978;
(612_614_24_26),1167;1635;1744;2956;3424;3533;4745;5213;5322;6534;7002;7111;8323;8791;8900;10112;10580;10689;11901;12369;12478;13690;14158;14267;15479;15947;16056;17268;17736;17845;
(612_614_25_27),1061;1634;1745;2850;3423;3534;4639;5212;5323;6428;7001;7112;8217;8790;8901;10006;10579;10690;11795;12368;12479;13584;14157;14268;15373;15946;16057;17162;17735;17846;
(612_614_26_28),1702;3491;5280;7069;8858;10647;12436;14225;16014;17803;
(612_614_27_29),855;1165;1633;2644;2954;3422;4433;4743;5211;6222;6532;7000;8011;8321;8789;9800;10110;10578;11589;11899;12367;13378;13688;14156;15167;15477;15945;16956;17266;17734;
(612_614_28_30),1068;2857;4646;6435;8224;10013;11802;13591;15380;17169;
(612_614_29_31),1072;2861;4650;6439;8228;10017;11806;13595;15384;17173;
(612_614_2_4),187;1976;3765;5554;7343;9132;10921;12710;14499;16288;
(612_614_31_33),1092;1177;2881;2966;4670;4755;6459;6544;8248;8333;10037;10122;11826;11911;13615;13700;15404;15489;17193;17278;
(612_614_33_35),864;1643;2653;3432;4442;5221;6231;7010;8020;8799;9809;10588;11598;12377;13387;14166;15176;15955;16965;17744;
(612_614_34_36),1273;3062;4851;6640;8429;10218;12007;13796;15585;17374;
(612_614_37_39),869;1274;2658;3063;4447;4852;6236;6641;8025;8430;9814;10219;11603;12008;13392;13797;15181;15586;16970;17375;
(612_614_3_5),426;2215;4004;5793;7582;9371;11160;12949;14738;16527;
(612_614_43_45),1625;3414;5203;6992;8781;10570;12359;14148;15937;17726;
(612_614_4_6),48;290;971;1837;2079;2760;3626;3868;4549;5415;5657;6338;7204;7446;8127;8993;9235;9916;10782;11024;11705;12571;12813;13494;14360;14602;15283;16149;16391;17072;
(612_614_5_7),
(612_614_7_9),287;750;968;2076;2539;2757;3865;4328;4546;5654;6117;6335;7443;7906;8124;9232;9695;9913;11021;11484;11702;12810;13273;13491;14599;15062;15280;16388;16851;17069;
(612_614_8_10),1071;2860;4649;6438;8227;10016;11805;13594;15383;17172;
(612_614_9_11),44;1833;3622;5411;7200;8989;10778;12567;14356;16145;
(612_617_10_13),765;1086;2554;2875;4343;4664;6132;6453;7921;8242;9710;10031;11499;11820;13288;13609;15077;15398;16866;17187;
(612_617_1_4),540;768;2329;2557;4118;4346;5907;6135;7696;7924;9485;9713;11274;11502;13063;13291;14852;15080;16641;16869;
(612_617_4_7),988;2777;4566;6355;8144;9933;11722;13511;15300;17089;
(612_617_7_10),302;764;2091;2553;3880;4342;5669;6131;7458;7920;9247;9709;11036;11498;12825;13287;14614;15076;16403;16865;
(612_66_10_11),303;2092;3881;5670;7459;9248;11037;12826;14615;16404;
(612_66_14_15),477;2266;4055;5844;7633;9422;11211;13000;14789;16578;
(612_66_15_16),517;600;2306;2389;4095;4178;5884;5967;7673;7756;9462;9545;11251;11334;13040;13123;14829;14912;16618;16701;
(612_66_16_17),741;2530;4319;6108;7897;9686;11475;13264;15053;16842;
(612_66_19_20),877;2666;4455;6244;8033;9822;11611;13400;15189;16978;
(612_66_22_23),1061;2850;4639;6428;8217;10006;11795;13584;15373;17162;
(612_66_27_28),1177;2966;4755;6544;8333;10122;11911;13700;15489;17278;
(612_66_31_32),1331;3120;4909;6698;8487;10276;12065;13854;15643;17432;
(612_66_33_34),1401;3190;4979;6768;8557;10346;12135;13924;15713;17502;
(612_66_35_36),1466;3255;5044;6833;8622;10411;12200;13989;15778;17567;
(612_66_37_38),1554;3343;5132;6921;8710;10499;12288;14077;15866;17655;
(612_66_39_40),1625;3414;5203;6992;8781;10570;12359;14148;15937;17726;
(612_66_5_6),171;1960;3749;5538;7327;9116;10905;12694;14483;16272;
(612_66_7_8),44;1833;3622;5411;7200;8989;10778;12567;14356;16145;
(613_440_11_12),874;2663;4452;6241;8030;9819;11608;13397;15186;16975;
(613_440_12_13),57;1846;3635;5424;7213;9002;10791;12580;14369;16158;
(613_440_16_17),299;2088;3877;5666;7455;9244;11033;12822;14611;16400;
(613_440_1_2),988;2777;4566;6355;8144;9933;11722;13511;15300;17089;
(613_440_20_21),604;2393;4182;5971;7760;9549;11338;13127;14916;16705;
(613_440_21_22),1652;3441;5230;7019;8808;10597;12386;14175;15964;17753;
(613_440_22_23),1292;3081;4870;6659;8448;10237;12026;13815;15604;17393;
(613_440_24_25),1177;2966;4755;6544;8333;10122;11911;13700;15489;17278;
(613_440_27_28),858;2647;4436;6225;8014;9803;11592;13381;15170;16959;
(613_440_30_31),1643;3432;5221;7010;8799;10588;12377;14166;15955;17744;
(613_440_31_32),1276;3065;4854;6643;8432;10221;12010;13799;15588;17377;
(613_440_43_44),1699;3488;5277;7066;8855;10644;12433;14222;16011;17800;
(613_440_4_5),302;764;983;2091;2553;2772;3880;4342;4561;5669;6131;6350;7458;7920;8139;9247;9709;9928;11036;11498;11717;12825;13287;13506;14614;15076;15295;16403;16865;17084;
(613_440_7_8),303;765;2092;2554;3881;4343;5670;6132;7459;7921;9248;9710;11037;11499;12826;13288;14615;15077;16404;16866;
(613_440_9_10),42;1831;3620;5409;7198;8987;10776;12565;14354;16143;
(613_591_11_14),605;2394;4183;5972;7761;9550;11339;13128;14917;16706;
(613_591_22_25),1439;3228;5017;6806;8595;10384;12173;13962;15751;17540;
(613_591_23_26),1515;3304;5093;6882;8671;10460;12249;14038;15827;17616;
(613_591_25_28),1438;3227;5016;6805;8594;10383;12172;13961;15750;17539;
(613_591_27_30),1447;3236;5025;6814;8603;10392;12181;13970;15759;17548;
(613_591_28_31),610;2399;4188;5977;7766;9555;11344;13133;14922;16711;
(613_591_29_32),1337;3126;4915;6704;8493;10282;12071;13860;15649;17438;
(613_591_30_33),1404;1577;3193;3366;4982;5155;6771;6944;8560;8733;10349;10522;12138;12311;13927;14100;15716;15889;17505;17678;
(613_591_31_34),618;1550;2407;3339;4196;5128;5985;6917;7774;8706;9563;10495;11352;12284;13141;14073;14930;15862;16719;17651;
(613_591_33_36),549;2338;4127;5916;7705;9494;11283;13072;14861;16650;
(613_591_34_37),1570;3359;5148;6937;8726;10515;12304;14093;15882;17671;
(613_591_35_38),1339;3128;4917;6706;8495;10284;12073;13862;15651;17440;
(613_591_37_40),677;1330;2466;3119;4255;4908;6044;6697;7833;8486;9622;10275;11411;12064;13200;13853;14989;15642;16778;17431;
(613_591_38_41),1331;3120;4909;6698;8487;10276;12065;13854;15643;17432;
(613_591_39_42),572;2361;4150;5939;7728;9517;11306;13095;14884;16673;
(613_591_40_43),575;1332;2364;3121;4153;4910;5942;6699;7731;8488;9520;10277;11309;12066;13098;13855;14887;15644;16676;17433;
(613_591_41_44),1334;3123;4912;6701;8490;10279;12068;13857;15646;17435;
(613_591_42_45),581;1336;2370;3125;4159;4914;5948;6703;7737;8492;9526;10281;11315;12070;13104;13859;14893;15648;16682;17437;
(613_591_43_46),584;1340;2373;3129;4162;4918;5951;6707;7740;8496;9529;10285;11318;12074;13107;13863;14896;15652;16685;17441;
(613_591_44_47),587;2376;4165;5954;7743;9532;11321;13110;14899;16688;
(613_591_7_10),867;2656;4445;6234;8023;9812;11601;13390;15179;16968;
(613_591_9_12),483;2272;4061;5850;7639;9428;11217;13006;14795;16584;
(613_596_12_15),648;2437;4226;6015;7804;9593;11382;13171;14960;16749;
(613_596_13_16),761;2550;4339;6128;7917;9706;11495;13284;15073;16862;
(613_596_17_20),525;655;2314;2444;4103;4233;5892;6022;7681;7811;9470;9600;11259;11389;13048;13178;14837;14967;16626;16756;
(613_596_18_21),484;2273;4062;5851;7640;9429;11218;13007;14796;16585;
(613_596_19_22),486;2275;4064;5853;7642;9431;11220;13009;14798;16587;
(613_596_1_4),
(613_596_20_23),511;2300;4089;5878;7667;9456;11245;13034;14823;16612;
(613_596_21_24),597;2386;4175;5964;7753;9542;11331;13120;14909;16698;
(613_596_22_25),512;603;2301;2392;4090;4181;5879;5970;7668;7759;9457;9548;11246;11337;13035;13126;14824;14915;16613;16704;
(613_596_23_26),519;2308;4097;5886;7675;9464;11253;13042;14831;16620;
(613_596_24_27),521;2310;4099;5888;7677;9466;11255;13044;14833;16622;
(613_596_25_28),558;2347;4136;5925;7714;9503;11292;13081;14870;16659;
(613_596_26_29),499;651;2288;2440;4077;4229;5866;6018;7655;7807;9444;9596;11233;11385;13022;13174;14811;14963;16600;16752;
(613_596_27_30),547;2336;4125;5914;7703;9492;11281;13070;14859;16648;
(613_596_28_31),530;2319;4108;5897;7686;9475;11264;13053;14842;16631;
(613_596_29_32),553;2342;4131;5920;7709;9498;11287;13076;14865;16654;
(613_596_30_33),535;2324;4113;5902;7691;9480;11269;13058;14847;16636;
(613_596_31_34),602;2391;4180;5969;7758;9547;11336;13125;14914;16703;
(613_596_32_35),566;2355;4144;5933;7722;9511;11300;13089;14878;16667;
(613_596_33_36),550;2339;4128;5917;7706;9495;11284;13073;14862;16651;
(613_596_34_37),610;678;2399;2467;4188;4256;5977;6045;7766;7834;9555;9623;11344;11412;13133;13201;14922;14990;16711;16779;
(613_596_35_38),612;2401;4190;5979;7768;9557;11346;13135;14924;16713;
(613_596_36_39),568;2357;4146;5935;7724;9513;11302;13091;14880;16669;
(613_596_37_40),618;2407;4196;5985;7774;9563;11352;13141;14930;16719;
(613_596_38_41),574;2363;4152;5941;7730;9519;11308;13097;14886;16675;
(613_596_39_42),624;2413;4202;5991;7780;9569;11358;13147;14936;16725;
(613_596_40_43),647;2436;4225;6014;7803;9592;11381;13170;14959;16748;
(613_596_41_44),583;2372;4161;5950;7739;9528;11317;13106;14895;16684;
(613_596_42_45),632;2421;4210;5999;7788;9577;11366;13155;14944;16733;
(613_596_43_46),644;2433;4222;6011;7800;9589;11378;13167;14956;16745;
(613_596_44_47),646;2435;4224;6013;7802;9591;11380;13169;14958;16747;
(613_596_45_48),650;2439;4228;6017;7806;9595;11384;13173;14962;16751;
(613_596_46_49),658;697;2447;2486;4236;4275;6025;6064;7814;7853;9603;9642;11392;11431;13181;13220;14970;15009;16759;16798;
(613_596_47_50),661;694;2450;2483;4239;4272;6028;6061;7817;7850;9606;9639;11395;11428;13184;13217;14973;15006;16762;16795;
(613_596_48_51),663;699;2452;2488;4241;4277;6030;6066;7819;7855;9608;9644;11397;11433;13186;13222;14975;15011;16764;16800;
(613_596_49_52),627;2416;4205;5994;7783;9572;11361;13150;14939;16728;
(613_596_50_53),629;2418;4207;5996;7785;9574;11363;13152;14941;16730;
(613_596_51_54),673;2462;4251;6040;7829;9618;11407;13196;14985;16774;
(613_596_52_55),674;2463;4252;6041;7830;9619;11408;13197;14986;16775;
(613_596_53_56),676;2465;4254;6043;7832;9621;11410;13199;14988;16777;
(613_596_54_57),679;2468;4257;6046;7835;9624;11413;13202;14991;16780;
(613_596_55_58),680;702;2469;2491;4258;4280;6047;6069;7836;7858;9625;9647;11414;11436;13203;13225;14992;15014;16781;16803;
(613_596_6_9),541;2330;4119;5908;7697;9486;11275;13064;14853;16642;
(613_596_7_10),
(613_596_8_11),
(613_596_9_12),520;2309;4098;5887;7676;9465;11254;13043;14832;16621;
(613_608_10_13),604;1091;2393;2880;4182;4669;5971;6458;7760;8247;9549;10036;11338;11825;13127;13614;14916;15403;16705;17192;
(613_608_21_24),1378;3167;4956;6745;8534;10323;12112;13901;15690;17479;
(613_608_23_26),
(613_608_24_27),1441;3230;5019;6808;8597;10386;12175;13964;15753;17542;
(613_608_25_28),1512;3301;5090;6879;8668;10457;12246;14035;15824;17613;
(613_608_26_29),1387;3176;4965;6754;8543;10332;12121;13910;15699;17488;
(613_608_27_30),1382;1517;3171;3306;4960;5095;6749;6884;8538;8673;10327;10462;12116;12251;13905;14040;15694;15829;17483;17618;
(613_608_28_31),1443;1574;3232;3363;5021;5152;6810;6941;8599;8730;10388;10519;12177;12308;13966;14097;15755;15886;17544;17675;
(613_608_29_32),
(613_608_30_33),1338;3127;4916;6705;8494;10283;12072;13861;15650;17439;
(613_608_31_34),1519;3308;5097;6886;8675;10464;12253;14042;15831;17620;
(613_608_33_36),1547;3336;5125;6914;8703;10492;12281;14070;15859;17648;
(613_608_34_37),1453;3242;5031;6820;8609;10398;12187;13976;15765;17554;
(613_608_35_38),1402;1450;3191;3239;4980;5028;6769;6817;8558;8606;10347;10395;12136;12184;13925;13973;15714;15762;17503;17551;
(613_608_36_39),1444;3233;5022;6811;8600;10389;12178;13967;15756;17545;
(613_608_37_40),1403;3192;4981;6770;8559;10348;12137;13926;15715;17504;
(613_608_40_43),1396;1542;3185;3331;4974;5120;6763;6909;8552;8698;10341;10487;12130;12276;13919;14065;15708;15854;17497;17643;
(613_608_41_44),1400;3189;4978;6767;8556;10345;12134;13923;15712;17501;
(613_608_42_45),1466;3255;5044;6833;8622;10411;12200;13989;15778;17567;
(613_608_43_46),1346;1554;3135;3343;4924;5132;6713;6921;8502;8710;10291;10499;12080;12288;13869;14077;15658;15866;17447;17655;
(613_608_45_48),1469;3258;5047;6836;8625;10414;12203;13992;15781;17570;
(613_608_46_49),1557;3346;5135;6924;8713;10502;12291;14080;15869;17658;
(613_608_7_10),773;2562;4351;6140;7929;9718;11507;13296;15085;16874;
(613_613_17_18),484;2273;4062;5851;7640;9429;11218;13007;14796;16585;
(613_613_1_2),66;541;1855;2330;3644;4119;5433;5908;7222;7697;9011;9486;10800;11275;12589;13064;14378;14853;16167;16642;
(613_613_21_22),867;2656;4445;6234;8023;9812;11601;13390;15179;16968;
(613_613_22_23),
(613_613_2_3),427;2216;4005;5794;7583;9372;11161;12950;14739;16528;
(613_613_30_31),1550;3339;5128;6917;8706;10495;12284;14073;15862;17651;
(613_613_35_36),1444;3233;5022;6811;8600;10389;12178;13967;15756;17545;
(613_613_39_40),1542;3331;5120;6909;8698;10487;12276;14065;15854;17643;
(613_615_10_12),521;962;2310;2751;4099;4540;5888;6329;7677;8118;9466;9907;11255;11696;13044;13485;14833;15274;16622;17063;
(613_615_11_13),866;2655;4444;6233;8022;9811;11600;13389;15178;16967;
(613_615_12_14),43;1832;3621;5410;7199;8988;10777;12566;14355;16144;
(613_615_13_15),184;281;960;1973;2070;2749;3762;3859;4538;5551;5648;6327;7340;7437;8116;9129;9226;9905;10918;11015;11694;12707;12804;13483;14496;14593;15272;16285;16382;17061;
(613_615_15_17),38;1827;3616;5405;7194;8983;10772;12561;14350;16139;
(613_615_16_18),279;2068;3857;5646;7435;9224;11013;12802;14591;16380;
(613_615_17_19),1063;2852;4641;6430;8219;10008;11797;13586;15375;17164;
(613_615_18_20),39;1828;3617;5406;7195;8984;10773;12562;14351;16140;
(613_615_19_21),405;2194;3983;5772;7561;9350;11139;12928;14717;16506;
(613_615_1_3),188;307;769;1977;2096;2558;3766;3885;4347;5555;5674;6136;7344;7463;7925;9133;9252;9714;10922;11041;11503;12711;12830;13292;14500;14619;15081;16289;16408;16870;
(613_615_21_23),742;1182;1513;1750;2531;2971;3302;3539;4320;4760;5091;5328;6109;6549;6880;7117;7898;8338;8669;8906;9687;10127;10458;10695;11476;11916;12247;12484;13265;13705;14036;14273;15054;15494;15825;16062;16843;17283;17614;17851;
(613_615_22_24),867;2656;4445;6234;8023;9812;11601;13390;15179;16968;
(613_615_23_25),406;1652;2195;3441;3984;5230;5773;7019;7562;8808;9351;10597;11140;12386;12929;14175;14718;15964;16507;17753;
(613_615_24_26),1162;1377;1496;1630;1742;2951;3166;3285;3419;3531;4740;4955;5074;5208;5320;6529;6744;6863;6997;7109;8318;8533;8652;8786;8898;10107;10322;10441;10575;10687;11896;12111;12230;12364;12476;13685;13900;14019;14153;14265;15474;15689;15808;15942;16054;17263;17478;17597;17731;17843;
(613_615_25_27),423;1066;1287;1647;2212;2855;3076;3436;4001;4644;4865;5225;5790;6433;6654;7014;7579;8222;8443;8803;9368;10011;10232;10592;11157;11800;12021;12381;12946;13589;13810;14170;14735;15378;15599;15959;16524;17167;17388;17748;
(613_615_27_29),856;1160;1631;2645;2949;3420;4434;4738;5209;6223;6527;6998;8012;8316;8787;9801;10105;10576;11590;11894;12365;13379;13683;14154;15168;15472;15943;16957;17261;17732;
(613_615_28_30),1076;2865;4654;6443;8232;10021;11810;13599;15388;17177;
(613_615_29_31),1085;2874;4663;6452;8241;10030;11819;13608;15397;17186;
(613_615_2_4),66;541;880;1855;2330;2669;3644;4119;4458;5433;5908;6247;7222;7697;8036;9011;9486;9825;10800;11275;11614;12589;13064;13403;14378;14853;15192;16167;16642;16981;
(613_615_30_32),862;1629;2651;3418;4440;5207;6229;6996;8018;8785;9807;10574;11596;12363;13385;14152;15174;15941;16963;17730;
(613_615_31_33),1163;2952;4741;6530;8319;10108;11897;13686;15475;17264;
