pax_id,agent_index
11,8;79;200;1797;1868;1989;3586;3657;3778;5375;5446;5567;7164;7235;7356;8953;9024;9145;10742;10813;10934;12531;12602;12723;14320;14391;14512;16109;16180;16301;17898;17969;18090;19687;19758;19879;21476;21547;21668;23265;23336;23457;25054;25125;25246;26843;26914;27035;28632;28703;28824;30421;30492;30613;32210;32281;32402;33999;34070;34191;35788;35859;35980;37577;37648;37769;39366;39437;39558;41155;41226;41347;42944;43015;43136;44733;44804;44925;46522;46593;46714;48311;48382;48503;50100;50171;50292;51889;51960;52081;53678;53749;53870;55467;55538;55659;57256;57327;57448;59045;59116;59237;60834;60905;61026;62623;62694;62815;64412;64483;64604;66201;66272;66393;67990;68061;68182;69779;69850;69971;71568;71639;71760;73357;73428;73549;75146;75217;75338;76935;77006;77127;78724;78795;78916;80513;80584;80705;82302;82373;82494;84091;84162;84283;85880;85951;86072;87669;87740;87861;89458;89529;89650;91247;91318;91439;93036;93107;93228;94825;94896;95017;96614;96685;96806;98403;98474;98595;100192;100263;100384;101981;102052;102173;103770;103841;103962;105559;105630;105751;107348;107419;107540;109137;109208;109329;110926;110997;111118;112715;112786;112907;114504;114575;114696;116293;116364;116485;118082;118153;118274;119871;119942;120063;121660;121731;121852;123449;123520;123641;125238;125309;125430;127027;127098;127219;128816;128887;129008;130605;130676;130797;132394;132465;132586;134183;134254;134375;135972;136043;136164;137761;137832;137953;139550;139621;139742;141339;141410;141531;143128;143199;143320;144917;144988;145109;146706;146777;146898;148495;148566;148687;150284;150355;150476;152073;152144;152265;153862;153933;154054;155651;155722;155843;157440;157511;157632;159229;159300;159421;161018;161089;161210;162807;162878;162999;164596;164667;164788;166385;166456;166577;168174;168245;168366;169963;170034;170155;171752;171823;171944;173541;173612;173733;175330;175401;175522;177119;177190;177311;
12,4;84;1793;1873;3582;3662;5371;5451;7160;7240;8949;9029;10738;10818;12527;12607;14316;14396;16105;16185;17894;17974;19683;19763;21472;21552;23261;23341;25050;25130;26839;26919;28628;28708;30417;30497;32206;32286;33995;34075;35784;35864;37573;37653;39362;39442;41151;41231;42940;43020;44729;44809;46518;46598;48307;48387;50096;50176;51885;51965;53674;53754;55463;55543;57252;57332;59041;59121;60830;60910;62619;62699;64408;64488;66197;66277;67986;68066;69775;69855;71564;71644;73353;73433;75142;75222;76931;77011;78720;78800;80509;80589;82298;82378;84087;84167;85876;85956;87665;87745;89454;89534;91243;91323;93032;93112;94821;94901;96610;96690;98399;98479;100188;100268;101977;102057;103766;103846;105555;105635;107344;107424;109133;109213;110922;111002;112711;112791;114500;114580;116289;116369;118078;118158;119867;119947;121656;121736;123445;123525;125234;125314;127023;127103;128812;128892;130601;130681;132390;132470;134179;134259;135968;136048;137757;137837;139546;139626;141335;141415;143124;143204;144913;144993;146702;146782;148491;148571;150280;150360;152069;152149;153858;153938;155647;155727;157436;157516;159225;159305;161014;161094;162803;162883;164592;164672;166381;166461;168170;168250;169959;170039;171748;171828;173537;173617;175326;175406;177115;177195;
13,14;132;208;1803;1921;1997;3592;3710;3786;5381;5499;5575;7170;7288;7364;8959;9077;9153;10748;10866;10942;12537;12655;12731;14326;14444;14520;16115;16233;16309;17904;18022;18098;19693;19811;19887;21482;21600;21676;23271;23389;23465;25060;25178;25254;26849;26967;27043;28638;28756;28832;30427;30545;30621;32216;32334;32410;34005;34123;34199;35794;35912;35988;37583;37701;37777;39372;39490;39566;41161;41279;41355;42950;43068;43144;44739;44857;44933;46528;46646;46722;48317;48435;48511;50106;50224;50300;51895;52013;52089;53684;53802;53878;55473;55591;55667;57262;57380;57456;59051;59169;59245;60840;60958;61034;62629;62747;62823;64418;64536;64612;66207;66325;66401;67996;68114;68190;69785;69903;69979;71574;71692;71768;73363;73481;73557;75152;75270;75346;76941;77059;77135;78730;78848;78924;80519;80637;80713;82308;82426;82502;84097;84215;84291;85886;86004;86080;87675;87793;87869;89464;89582;89658;91253;91371;91447;93042;93160;93236;94831;94949;95025;96620;96738;96814;98409;98527;98603;100198;100316;100392;101987;102105;102181;103776;103894;103970;105565;105683;105759;107354;107472;107548;109143;109261;109337;110932;111050;111126;112721;112839;112915;114510;114628;114704;116299;116417;116493;118088;118206;118282;119877;119995;120071;121666;121784;121860;123455;123573;123649;125244;125362;125438;127033;127151;127227;128822;128940;129016;130611;130729;130805;132400;132518;132594;134189;134307;134383;135978;136096;136172;137767;137885;137961;139556;139674;139750;141345;141463;141539;143134;143252;143328;144923;145041;145117;146712;146830;146906;148501;148619;148695;150290;150408;150484;152079;152197;152273;153868;153986;154062;155657;155775;155851;157446;157564;157640;159235;159353;159429;161024;161142;161218;162813;162931;163007;164602;164720;164796;166391;166509;166585;168180;168298;168374;169969;170087;170163;171758;171876;171952;173547;173665;173741;175336;175454;175530;177125;177243;177319;
14,2;83;1791;1872;3580;3661;5369;5450;7158;7239;8947;9028;10736;10817;12525;12606;14314;14395;16103;16184;17892;17973;19681;19762;21470;21551;23259;23340;25048;25129;26837;26918;28626;28707;30415;30496;32204;32285;33993;34074;35782;35863;37571;37652;39360;39441;41149;41230;42938;43019;44727;44808;46516;46597;48305;48386;50094;50175;51883;51964;53672;53753;55461;55542;57250;57331;59039;59120;60828;60909;62617;62698;64406;64487;66195;66276;67984;68065;69773;69854;71562;71643;73351;73432;75140;75221;76929;77010;78718;78799;80507;80588;82296;82377;84085;84166;85874;85955;87663;87744;89452;89533;91241;91322;93030;93111;94819;94900;96608;96689;98397;98478;100186;100267;101975;102056;103764;103845;105553;105634;107342;107423;109131;109212;110920;111001;112709;112790;114498;114579;116287;116368;118076;118157;119865;119946;121654;121735;123443;123524;125232;125313;127021;127102;128810;128891;130599;130680;132388;132469;134177;134258;135966;136047;137755;137836;139544;139625;141333;141414;143122;143203;144911;144992;146700;146781;148489;148570;150278;150359;152067;152148;153856;153937;155645;155726;157434;157515;159223;159304;161012;161093;162801;162882;164590;164671;166379;166460;168168;168249;169957;170038;171746;171827;173535;173616;175324;175405;177113;177194;
15,12;126;1801;1915;3590;3704;5379;5493;7168;7282;8957;9071;10746;10860;12535;12649;14324;14438;16113;16227;17902;18016;19691;19805;21480;21594;23269;23383;25058;25172;26847;26961;28636;28750;30425;30539;32214;32328;34003;34117;35792;35906;37581;37695;39370;39484;41159;41273;42948;43062;44737;44851;46526;46640;48315;48429;50104;50218;51893;52007;53682;53796;55471;55585;57260;57374;59049;59163;60838;60952;62627;62741;64416;64530;66205;66319;67994;68108;69783;69897;71572;71686;73361;73475;75150;75264;76939;77053;78728;78842;80517;80631;82306;82420;84095;84209;85884;85998;87673;87787;89462;89576;91251;91365;93040;93154;94829;94943;96618;96732;98407;98521;100196;100310;101985;102099;103774;103888;105563;105677;107352;107466;109141;109255;110930;111044;112719;112833;114508;114622;116297;116411;118086;118200;119875;119989;121664;121778;123453;123567;125242;125356;127031;127145;128820;128934;130609;130723;132398;132512;134187;134301;135976;136090;137765;137879;139554;139668;141343;141457;143132;143246;144921;145035;146710;146824;148499;148613;150288;150402;152077;152191;153866;153980;155655;155769;157444;157558;159233;159347;161022;161136;162811;162925;164600;164714;166389;166503;168178;168292;169967;170081;171756;171870;173545;173659;175334;175448;177123;177237;
16,18;134;1807;1923;3596;3712;5385;5501;7174;7290;8963;9079;10752;10868;12541;12657;14330;14446;16119;16235;17908;18024;19697;19813;21486;21602;23275;23391;25064;25180;26853;26969;28642;28758;30431;30547;32220;32336;34009;34125;35798;35914;37587;37703;39376;39492;41165;41281;42954;43070;44743;44859;46532;46648;48321;48437;50110;50226;51899;52015;53688;53804;55477;55593;57266;57382;59055;59171;60844;60960;62633;62749;64422;64538;66211;66327;68000;68116;69789;69905;71578;71694;73367;73483;75156;75272;76945;77061;78734;78850;80523;80639;82312;82428;84101;84217;85890;86006;87679;87795;89468;89584;91257;91373;93046;93162;94835;94951;96624;96740;98413;98529;100202;100318;101991;102107;103780;103896;105569;105685;107358;107474;109147;109263;110936;111052;112725;112841;114514;114630;116303;116419;118092;118208;119881;119997;121670;121786;123459;123575;125248;125364;127037;127153;128826;128942;130615;130731;132404;132520;134193;134309;135982;136098;137771;137887;139560;139676;141349;141465;143138;143254;144927;145043;146716;146832;148505;148621;150294;150410;152083;152199;153872;153988;155661;155777;157450;157566;159239;159355;161028;161144;162817;162933;164606;164722;166395;166511;168184;168300;169973;170089;171762;171878;173551;173667;175340;175456;177129;177245;
17,17;124;1806;1913;3595;3702;5384;5491;7173;7280;8962;9069;10751;10858;12540;12647;14329;14436;16118;16225;17907;18014;19696;19803;21485;21592;23274;23381;25063;25170;26852;26959;28641;28748;30430;30537;32219;32326;34008;34115;35797;35904;37586;37693;39375;39482;41164;41271;42953;43060;44742;44849;46531;46638;48320;48427;50109;50216;51898;52005;53687;53794;55476;55583;57265;57372;59054;59161;60843;60950;62632;62739;64421;64528;66210;66317;67999;68106;69788;69895;71577;71684;73366;73473;75155;75262;76944;77051;78733;78840;80522;80629;82311;82418;84100;84207;85889;85996;87678;87785;89467;89574;91256;91363;93045;93152;94834;94941;96623;96730;98412;98519;100201;100308;101990;102097;103779;103886;105568;105675;107357;107464;109146;109253;110935;111042;112724;112831;114513;114620;116302;116409;118091;118198;119880;119987;121669;121776;123458;123565;125247;125354;127036;127143;128825;128932;130614;130721;132403;132510;134192;134299;135981;136088;137770;137877;139559;139666;141348;141455;143137;143244;144926;145033;146715;146822;148504;148611;150293;150400;152082;152189;153871;153978;155660;155767;157449;157556;159238;159345;161027;161134;162816;162923;164605;164712;166394;166501;168183;168290;169972;170079;171761;171868;173550;173657;175339;175446;177128;177235;
18,21;137;1810;1926;3599;3715;5388;5504;7177;7293;8966;9082;10755;10871;12544;12660;14333;14449;16122;16238;17911;18027;19700;19816;21489;21605;23278;23394;25067;25183;26856;26972;28645;28761;30434;30550;32223;32339;34012;34128;35801;35917;37590;37706;39379;39495;41168;41284;42957;43073;44746;44862;46535;46651;48324;48440;50113;50229;51902;52018;53691;53807;55480;55596;57269;57385;59058;59174;60847;60963;62636;62752;64425;64541;66214;66330;68003;68119;69792;69908;71581;71697;73370;73486;75159;75275;76948;77064;78737;78853;80526;80642;82315;82431;84104;84220;85893;86009;87682;87798;89471;89587;91260;91376;93049;93165;94838;94954;96627;96743;98416;98532;100205;100321;101994;102110;103783;103899;105572;105688;107361;107477;109150;109266;110939;111055;112728;112844;114517;114633;116306;116422;118095;118211;119884;120000;121673;121789;123462;123578;125251;125367;127040;127156;128829;128945;130618;130734;132407;132523;134196;134312;135985;136101;137774;137890;139563;139679;141352;141468;143141;143257;144930;145046;146719;146835;148508;148624;150297;150413;152086;152202;153875;153991;155664;155780;157453;157569;159242;159358;161031;161147;162820;162936;164609;164725;166398;166514;168187;168303;169976;170092;171765;171881;173554;173670;175343;175459;177132;177248;
19,22;139;1811;1928;3600;3717;5389;5506;7178;7295;8967;9084;10756;10873;12545;12662;14334;14451;16123;16240;17912;18029;19701;19818;21490;21607;23279;23396;25068;25185;26857;26974;28646;28763;30435;30552;32224;32341;34013;34130;35802;35919;37591;37708;39380;39497;41169;41286;42958;43075;44747;44864;46536;46653;48325;48442;50114;50231;51903;52020;53692;53809;55481;55598;57270;57387;59059;59176;60848;60965;62637;62754;64426;64543;66215;66332;68004;68121;69793;69910;71582;71699;73371;73488;75160;75277;76949;77066;78738;78855;80527;80644;82316;82433;84105;84222;85894;86011;87683;87800;89472;89589;91261;91378;93050;93167;94839;94956;96628;96745;98417;98534;100206;100323;101995;102112;103784;103901;105573;105690;107362;107479;109151;109268;110940;111057;112729;112846;114518;114635;116307;116424;118096;118213;119885;120002;121674;121791;123463;123580;125252;125369;127041;127158;128830;128947;130619;130736;132408;132525;134197;134314;135986;136103;137775;137892;139564;139681;141353;141470;143142;143259;144931;145048;146720;146837;148509;148626;150298;150415;152087;152204;153876;153993;155665;155782;157454;157571;159243;159360;161032;161149;162821;162938;164610;164727;166399;166516;168188;168305;169977;170094;171766;171883;173555;173672;175344;175461;177133;177250;
20,19;141;1808;1930;3597;3719;5386;5508;7175;7297;8964;9086;10753;10875;12542;12664;14331;14453;16120;16242;17909;18031;19698;19820;21487;21609;23276;23398;25065;25187;26854;26976;28643;28765;30432;30554;32221;32343;34010;34132;35799;35921;37588;37710;39377;39499;41166;41288;42955;43077;44744;44866;46533;46655;48322;48444;50111;50233;51900;52022;53689;53811;55478;55600;57267;57389;59056;59178;60845;60967;62634;62756;64423;64545;66212;66334;68001;68123;69790;69912;71579;71701;73368;73490;75157;75279;76946;77068;78735;78857;80524;80646;82313;82435;84102;84224;85891;86013;87680;87802;89469;89591;91258;91380;93047;93169;94836;94958;96625;96747;98414;98536;100203;100325;101992;102114;103781;103903;105570;105692;107359;107481;109148;109270;110937;111059;112726;112848;114515;114637;116304;116426;118093;118215;119882;120004;121671;121793;123460;123582;125249;125371;127038;127160;128827;128949;130616;130738;132405;132527;134194;134316;135983;136105;137772;137894;139561;139683;141350;141472;143139;143261;144928;145050;146717;146839;148506;148628;150295;150417;152084;152206;153873;153995;155662;155784;157451;157573;159240;159362;161029;161151;162818;162940;164607;164729;166396;166518;168185;168307;169974;170096;171763;171885;173552;173674;175341;175463;177130;177252;
21,20;138;1809;1927;3598;3716;5387;5505;7176;7294;8965;9083;10754;10872;12543;12661;14332;14450;16121;16239;17910;18028;19699;19817;21488;21606;23277;23395;25066;25184;26855;26973;28644;28762;30433;30551;32222;32340;34011;34129;35800;35918;37589;37707;39378;39496;41167;41285;42956;43074;44745;44863;46534;46652;48323;48441;50112;50230;51901;52019;53690;53808;55479;55597;57268;57386;59057;59175;60846;60964;62635;62753;64424;64542;66213;66331;68002;68120;69791;69909;71580;71698;73369;73487;75158;75276;76947;77065;78736;78854;80525;80643;82314;82432;84103;84221;85892;86010;87681;87799;89470;89588;91259;91377;93048;93166;94837;94955;96626;96744;98415;98533;100204;100322;101993;102111;103782;103900;105571;105689;107360;107478;109149;109267;110938;111056;112727;112845;114516;114634;116305;116423;118094;118212;119883;120001;121672;121790;123461;123579;125250;125368;127039;127157;128828;128946;130617;130735;132406;132524;134195;134313;135984;136102;137773;137891;139562;139680;141351;141469;143140;143258;144929;145047;146718;146836;148507;148625;150296;150414;152085;152203;153874;153992;155663;155781;157452;157570;159241;159359;161030;161148;162819;162937;164608;164726;166397;166515;168186;168304;169975;170093;171764;171882;173553;173671;175342;175460;177131;177249;
22,27;140;1816;1929;3605;3718;5394;5507;7183;7296;8972;9085;10761;10874;12550;12663;14339;14452;16128;16241;17917;18030;19706;19819;21495;21608;23284;23397;25073;25186;26862;26975;28651;28764;30440;30553;32229;32342;34018;34131;35807;35920;37596;37709;39385;39498;41174;41287;42963;43076;44752;44865;46541;46654;48330;48443;50119;50232;51908;52021;53697;53810;55486;55599;57275;57388;59064;59177;60853;60966;62642;62755;64431;64544;66220;66333;68009;68122;69798;69911;71587;71700;73376;73489;75165;75278;76954;77067;78743;78856;80532;80645;82321;82434;84110;84223;85899;86012;87688;87801;89477;89590;91266;91379;93055;93168;94844;94957;96633;96746;98422;98535;100211;100324;102000;102113;103789;103902;105578;105691;107367;107480;109156;109269;110945;111058;112734;112847;114523;114636;116312;116425;118101;118214;119890;120003;121679;121792;123468;123581;125257;125370;127046;127159;128835;128948;130624;130737;132413;132526;134202;134315;135991;136104;137780;137893;139569;139682;141358;141471;143147;143260;144936;145049;146725;146838;148514;148627;150303;150416;152092;152205;153881;153994;155670;155783;157459;157572;159248;159361;161037;161150;162826;162939;164615;164728;166404;166517;168193;168306;169982;170095;171771;171884;173560;173673;175349;175462;177138;177251;
23,26;142;1815;1931;3604;3720;5393;5509;7182;7298;8971;9087;10760;10876;12549;12665;14338;14454;16127;16243;17916;18032;19705;19821;21494;21610;23283;23399;25072;25188;26861;26977;28650;28766;30439;30555;32228;32344;34017;34133;35806;35922;37595;37711;39384;39500;41173;41289;42962;43078;44751;44867;46540;46656;48329;48445;50118;50234;51907;52023;53696;53812;55485;55601;57274;57390;59063;59179;60852;60968;62641;62757;64430;64546;66219;66335;68008;68124;69797;69913;71586;71702;73375;73491;75164;75280;76953;77069;78742;78858;80531;80647;82320;82436;84109;84225;85898;86014;87687;87803;89476;89592;91265;91381;93054;93170;94843;94959;96632;96748;98421;98537;100210;100326;101999;102115;103788;103904;105577;105693;107366;107482;109155;109271;110944;111060;112733;112849;114522;114638;116311;116427;118100;118216;119889;120005;121678;121794;123467;123583;125256;125372;127045;127161;128834;128950;130623;130739;132412;132528;134201;134317;135990;136106;137779;137895;139568;139684;141357;141473;143146;143262;144935;145051;146724;146840;148513;148629;150302;150418;152091;152207;153880;153996;155669;155785;157458;157574;159247;159363;161036;161152;162825;162941;164614;164730;166403;166519;168192;168308;169981;170097;171770;171886;173559;173675;175348;175464;177137;177253;
24,25;144;1814;1933;3603;3722;5392;5511;7181;7300;8970;9089;10759;10878;12548;12667;14337;14456;16126;16245;17915;18034;19704;19823;21493;21612;23282;23401;25071;25190;26860;26979;28649;28768;30438;30557;32227;32346;34016;34135;35805;35924;37594;37713;39383;39502;41172;41291;42961;43080;44750;44869;46539;46658;48328;48447;50117;50236;51906;52025;53695;53814;55484;55603;57273;57392;59062;59181;60851;60970;62640;62759;64429;64548;66218;66337;68007;68126;69796;69915;71585;71704;73374;73493;75163;75282;76952;77071;78741;78860;80530;80649;82319;82438;84108;84227;85897;86016;87686;87805;89475;89594;91264;91383;93053;93172;94842;94961;96631;96750;98420;98539;100209;100328;101998;102117;103787;103906;105576;105695;107365;107484;109154;109273;110943;111062;112732;112851;114521;114640;116310;116429;118099;118218;119888;120007;121677;121796;123466;123585;125255;125374;127044;127163;128833;128952;130622;130741;132411;132530;134200;134319;135989;136108;137778;137897;139567;139686;141356;141475;143145;143264;144934;145053;146723;146842;148512;148631;150301;150420;152090;152209;153879;153998;155668;155787;157457;157576;159246;159365;161035;161154;162824;162943;164613;164732;166402;166521;168191;168310;169980;170099;171769;171888;173558;173677;175347;175466;177136;177255;
25,29;146;1818;1935;3607;3724;5396;5513;7185;7302;8974;9091;10763;10880;12552;12669;14341;14458;16130;16247;17919;18036;19708;19825;21497;21614;23286;23403;25075;25192;26864;26981;28653;28770;30442;30559;32231;32348;34020;34137;35809;35926;37598;37715;39387;39504;41176;41293;42965;43082;44754;44871;46543;46660;48332;48449;50121;50238;51910;52027;53699;53816;55488;55605;57277;57394;59066;59183;60855;60972;62644;62761;64433;64550;66222;66339;68011;68128;69800;69917;71589;71706;73378;73495;75167;75284;76956;77073;78745;78862;80534;80651;82323;82440;84112;84229;85901;86018;87690;87807;89479;89596;91268;91385;93057;93174;94846;94963;96635;96752;98424;98541;100213;100330;102002;102119;103791;103908;105580;105697;107369;107486;109158;109275;110947;111064;112736;112853;114525;114642;116314;116431;118103;118220;119892;120009;121681;121798;123470;123587;125259;125376;127048;127165;128837;128954;130626;130743;132415;132532;134204;134321;135993;136110;137782;137899;139571;139688;141360;141477;143149;143266;144938;145055;146727;146844;148516;148633;150305;150422;152094;152211;153883;154000;155672;155789;157461;157578;159250;159367;161039;161156;162828;162945;164617;164734;166406;166523;168195;168312;169984;170101;171773;171890;173562;173679;175351;175468;177140;177257;
26,28;147;1817;1936;3606;3725;5395;5514;7184;7303;8973;9092;10762;10881;12551;12670;14340;14459;16129;16248;17918;18037;19707;19826;21496;21615;23285;23404;25074;25193;26863;26982;28652;28771;30441;30560;32230;32349;34019;34138;35808;35927;37597;37716;39386;39505;41175;41294;42964;43083;44753;44872;46542;46661;48331;48450;50120;50239;51909;52028;53698;53817;55487;55606;57276;57395;59065;59184;60854;60973;62643;62762;64432;64551;66221;66340;68010;68129;69799;69918;71588;71707;73377;73496;75166;75285;76955;77074;78744;78863;80533;80652;82322;82441;84111;84230;85900;86019;87689;87808;89478;89597;91267;91386;93056;93175;94845;94964;96634;96753;98423;98542;100212;100331;102001;102120;103790;103909;105579;105698;107368;107487;109157;109276;110946;111065;112735;112854;114524;114643;116313;116432;118102;118221;119891;120010;121680;121799;123469;123588;125258;125377;127047;127166;128836;128955;130625;130744;132414;132533;134203;134322;135992;136111;137781;137900;139570;139689;141359;141478;143148;143267;144937;145056;146726;146845;148515;148634;150304;150423;152093;152212;153882;154001;155671;155790;157460;157579;159249;159368;161038;161157;162827;162946;164616;164735;166405;166524;168194;168313;169983;170102;171772;171891;173561;173680;175350;175469;177139;177258;
27,33;148;1822;1937;3611;3726;5400;5515;7189;7304;8978;9093;10767;10882;12556;12671;14345;14460;16134;16249;17923;18038;19712;19827;21501;21616;23290;23405;25079;25194;26868;26983;28657;28772;30446;30561;32235;32350;34024;34139;35813;35928;37602;37717;39391;39506;41180;41295;42969;43084;44758;44873;46547;46662;48336;48451;50125;50240;51914;52029;53703;53818;55492;55607;57281;57396;59070;59185;60859;60974;62648;62763;64437;64552;66226;66341;68015;68130;69804;69919;71593;71708;73382;73497;75171;75286;76960;77075;78749;78864;80538;80653;82327;82442;84116;84231;85905;86020;87694;87809;89483;89598;91272;91387;93061;93176;94850;94965;96639;96754;98428;98543;100217;100332;102006;102121;103795;103910;105584;105699;107373;107488;109162;109277;110951;111066;112740;112855;114529;114644;116318;116433;118107;118222;119896;120011;121685;121800;123474;123589;125263;125378;127052;127167;128841;128956;130630;130745;132419;132534;134208;134323;135997;136112;137786;137901;139575;139690;141364;141479;143153;143268;144942;145057;146731;146846;148520;148635;150309;150424;152098;152213;153887;154002;155676;155791;157465;157580;159254;159369;161043;161158;162832;162947;164621;164736;166410;166525;168199;168314;169988;170103;171777;171892;173566;173681;175355;175470;177144;177259;
28,30;143;1819;1932;3608;3721;5397;5510;7186;7299;8975;9088;10764;10877;12553;12666;14342;14455;16131;16244;17920;18033;19709;19822;21498;21611;23287;23400;25076;25189;26865;26978;28654;28767;30443;30556;32232;32345;34021;34134;35810;35923;37599;37712;39388;39501;41177;41290;42966;43079;44755;44868;46544;46657;48333;48446;50122;50235;51911;52024;53700;53813;55489;55602;57278;57391;59067;59180;60856;60969;62645;62758;64434;64547;66223;66336;68012;68125;69801;69914;71590;71703;73379;73492;75168;75281;76957;77070;78746;78859;80535;80648;82324;82437;84113;84226;85902;86015;87691;87804;89480;89593;91269;91382;93058;93171;94847;94960;96636;96749;98425;98538;100214;100327;102003;102116;103792;103905;105581;105694;107370;107483;109159;109272;110948;111061;112737;112850;114526;114639;116315;116428;118104;118217;119893;120006;121682;121795;123471;123584;125260;125373;127049;127162;128838;128951;130627;130740;132416;132529;134205;134318;135994;136107;137783;137896;139572;139685;141361;141474;143150;143263;144939;145052;146728;146841;148517;148630;150306;150419;152095;152208;153884;153997;155673;155786;157462;157575;159251;159364;161040;161153;162829;162942;164618;164731;166407;166520;168196;168309;169985;170098;171774;171887;173563;173676;175352;175465;177141;177254;
29,34;149;1823;1938;3612;3727;5401;5516;7190;7305;8979;9094;10768;10883;12557;12672;14346;14461;16135;16250;17924;18039;19713;19828;21502;21617;23291;23406;25080;25195;26869;26984;28658;28773;30447;30562;32236;32351;34025;34140;35814;35929;37603;37718;39392;39507;41181;41296;42970;43085;44759;44874;46548;46663;48337;48452;50126;50241;51915;52030;53704;53819;55493;55608;57282;57397;59071;59186;60860;60975;62649;62764;64438;64553;66227;66342;68016;68131;69805;69920;71594;71709;73383;73498;75172;75287;76961;77076;78750;78865;80539;80654;82328;82443;84117;84232;85906;86021;87695;87810;89484;89599;91273;91388;93062;93177;94851;94966;96640;96755;98429;98544;100218;100333;102007;102122;103796;103911;105585;105700;107374;107489;109163;109278;110952;111067;112741;112856;114530;114645;116319;116434;118108;118223;119897;120012;121686;121801;123475;123590;125264;125379;127053;127168;128842;128957;130631;130746;132420;132535;134209;134324;135998;136113;137787;137902;139576;139691;141365;141480;143154;143269;144943;145058;146732;146847;148521;148636;150310;150425;152099;152214;153888;154003;155677;155792;157466;157581;159255;159370;161044;161159;162833;162948;164622;164737;166411;166526;168200;168315;169989;170104;171778;171893;173567;173682;175356;175471;177145;177260;
30,90;152;1879;1941;3668;3730;5457;5519;7246;7308;9035;9097;10824;10886;12613;12675;14402;14464;16191;16253;17980;18042;19769;19831;21558;21620;23347;23409;25136;25198;26925;26987;28714;28776;30503;30565;32292;32354;34081;34143;35870;35932;37659;37721;39448;39510;41237;41299;43026;43088;44815;44877;46604;46666;48393;48455;50182;50244;51971;52033;53760;53822;55549;55611;57338;57400;59127;59189;60916;60978;62705;62767;64494;64556;66283;66345;68072;68134;69861;69923;71650;71712;73439;73501;75228;75290;77017;77079;78806;78868;80595;80657;82384;82446;84173;84235;85962;86024;87751;87813;89540;89602;91329;91391;93118;93180;94907;94969;96696;96758;98485;98547;100274;100336;102063;102125;103852;103914;105641;105703;107430;107492;109219;109281;111008;111070;112797;112859;114586;114648;116375;116437;118164;118226;119953;120015;121742;121804;123531;123593;125320;125382;127109;127171;128898;128960;130687;130749;132476;132538;134265;134327;136054;136116;137843;137905;139632;139694;141421;141483;143210;143272;144999;145061;146788;146850;148577;148639;150366;150428;152155;152217;153944;154006;155733;155795;157522;157584;159311;159373;161100;161162;162889;162951;164678;164740;166467;166529;168256;168318;170045;170107;171834;171896;173623;173685;175412;175474;177201;177263;
31,32;150;1821;1939;3610;3728;5399;5517;7188;7306;8977;9095;10766;10884;12555;12673;14344;14462;16133;16251;17922;18040;19711;19829;21500;21618;23289;23407;25078;25196;26867;26985;28656;28774;30445;30563;32234;32352;34023;34141;35812;35930;37601;37719;39390;39508;41179;41297;42968;43086;44757;44875;46546;46664;48335;48453;50124;50242;51913;52031;53702;53820;55491;55609;57280;57398;59069;59187;60858;60976;62647;62765;64436;64554;66225;66343;68014;68132;69803;69921;71592;71710;73381;73499;75170;75288;76959;77077;78748;78866;80537;80655;82326;82444;84115;84233;85904;86022;87693;87811;89482;89600;91271;91389;93060;93178;94849;94967;96638;96756;98427;98545;100216;100334;102005;102123;103794;103912;105583;105701;107372;107490;109161;109279;110950;111068;112739;112857;114528;114646;116317;116435;118106;118224;119895;120013;121684;121802;123473;123591;125262;125380;127051;127169;128840;128958;130629;130747;132418;132536;134207;134325;135996;136114;137785;137903;139574;139692;141363;141481;143152;143270;144941;145059;146730;146848;148519;148637;150308;150426;152097;152215;153886;154004;155675;155793;157464;157582;159253;159371;161042;161160;162831;162949;164620;164738;166409;166527;168198;168316;169987;170105;171776;171894;173565;173683;175354;175472;177143;177261;
32,97;154;1886;1943;3675;3732;5464;5521;7253;7310;9042;9099;10831;10888;12620;12677;14409;14466;16198;16255;17987;18044;19776;19833;21565;21622;23354;23411;25143;25200;26932;26989;28721;28778;30510;30567;32299;32356;34088;34145;35877;35934;37666;37723;39455;39512;41244;41301;43033;43090;44822;44879;46611;46668;48400;48457;50189;50246;51978;52035;53767;53824;55556;55613;57345;57402;59134;59191;60923;60980;62712;62769;64501;64558;66290;66347;68079;68136;69868;69925;71657;71714;73446;73503;75235;75292;77024;77081;78813;78870;80602;80659;82391;82448;84180;84237;85969;86026;87758;87815;89547;89604;91336;91393;93125;93182;94914;94971;96703;96760;98492;98549;100281;100338;102070;102127;103859;103916;105648;105705;107437;107494;109226;109283;111015;111072;112804;112861;114593;114650;116382;116439;118171;118228;119960;120017;121749;121806;123538;123595;125327;125384;127116;127173;128905;128962;130694;130751;132483;132540;134272;134329;136061;136118;137850;137907;139639;139696;141428;141485;143217;143274;145006;145063;146795;146852;148584;148641;150373;150430;152162;152219;153951;154008;155740;155797;157529;157586;159318;159375;161107;161164;162896;162953;164685;164742;166474;166531;168263;168320;170052;170109;171841;171898;173630;173687;175419;175476;177208;177265;
