arc_id,agent_index
(644_646_52_55),1712;1746;1757;
(644_646_53_56),1722;1745;
(644_646_54_57),1723;1742;
(644_646_55_58),1725;1743;1747;
(644_98_10_11),264;
(644_98_11_12),334;394;
(644_98_14_15),697;
(644_98_15_16),587;
(644_98_19_20),917;
(644_98_23_24),1101;
(644_98_26_27),1147;
(644_98_29_30),1221;
(644_98_38_39),1778;
(644_98_43_44),1705;
(644_98_44_45),1751;
(644_98_45_46),1729;1749;
(644_98_4_5),92;
(644_98_6_7),946;
(644_98_7_8),209;797;
(645_1099_47_48),1764;
(645_578_10_13),215;901;
(645_578_11_14),106;806;
(645_578_12_15),219;
(645_578_13_16),274;1113;
(645_578_14_17),111;388;
(645_578_15_18),451;
(645_578_16_19),225;
(645_578_17_20),117;592;
(645_578_18_21),339;
(645_578_19_22),620;
(645_578_1_4),98;573;801;
(645_578_20_23),234;459;
(645_578_21_24),332;817;1667;
(645_578_22_25),336;695;
(645_578_23_26),349;837;1674;
(645_578_24_27),357;
(645_578_25_28),1010;
(645_578_26_29),845;
(645_578_27_30),452;
(645_578_29_32),895;
(645_578_2_5),1099;
(645_578_31_34),1153;
(645_578_32_35),1671;
(645_578_33_36),1105;1219;
(645_578_36_39),1224;
(645_578_38_41),1220;
(645_578_39_42),1231;
(645_578_3_6),346;580;808;1023;
(645_578_4_7),905;
(645_578_5_8),453;
(645_578_6_9),581;
(645_578_7_10),460;
(645_578_9_12),100;590;908;
(645_645_13_14),388;
(645_645_21_22),
(645_645_22_23),
(645_645_2_3),217;
(645_645_31_32),1326;
(645_645_3_4),217;
(645_645_47_48),1707;1788;
(645_645_9_10),215;
(645_646_10_13),912;
(645_646_11_14),816;
(645_646_13_16),917;
(645_646_22_25),1319;
(645_646_23_26),1221;
(645_646_24_27),1786;
(645_646_25_28),
(645_646_26_29),1767;
(645_646_27_30),1016;1781;
(645_646_28_31),
(645_646_29_32),1740;
(645_646_2_5),898;
(645_646_30_33),1039;1731;
(645_646_31_34),
(645_646_32_35),1326;
(645_646_33_36),
(645_646_34_37),
(645_646_35_38),
(645_646_36_39),1769;
(645_646_37_40),
(645_646_38_41),
(645_646_39_42),
(645_646_40_43),
(645_646_41_44),
(645_646_42_45),1768;
(645_646_46_49),1766;
(645_646_47_50),1727;1773;
(645_646_48_51),1707;1788;
(645_646_49_52),1715;1764;1776;
(645_646_4_7),1018;
(645_646_50_53),1724;1756;
(645_646_51_54),1719;1770;
(645_646_52_55),1728;1771;
(645_646_53_56),1730;1758;1772;
(645_646_54_57),1733;1754;
(645_646_55_58),1735;1753;
(645_646_5_8),459;
(645_646_6_9),273;810;
(645_646_8_11),393;627;
(645_646_9_12),587;
(645_647_11_14),1013;
(645_647_21_24),1214;
(645_647_3_6),105;
(645_647_42_45),1770;
(645_647_4_7),217;
(645_652_10_12),844;
(645_652_11_13),845;
(645_652_13_15),620;
(645_652_17_19),837;
(645_652_1_3),339;1016;
(645_652_24_26),1736;
(645_652_25_27),
(645_652_27_29),1734;
(645_652_29_31),
(645_652_2_4),679;
(645_652_30_32),
(645_652_33_35),1732;
(645_652_34_36),1726;
(645_652_36_38),
(645_652_37_39),1777;
(645_652_39_41),1715;
(645_652_43_45),1776;
(645_652_4_6),1017;
(645_652_5_7),219;900;
(645_652_7_9),335;629;
(645_652_8_10),895;
(645_99_10_11),1010;
(645_99_11_12),388;
(645_99_12_13),592;
(645_99_14_15),817;
(645_99_23_24),1766;
(645_99_24_25),1326;
(645_99_29_30),1153;
(645_99_31_32),1788;
(645_99_44_45),1707;
(645_99_45_46),1727;1764;1773;
(645_99_4_5),100;
(645_99_7_8),215;274;
(646_100_10_11),591;
(646_100_11_12),393;
(646_100_15_16),699;
(646_100_20_21),999;
(646_100_24_25),1210;
(646_100_27_28),1786;
(646_100_29_30),1317;1767;
(646_100_30_31),1781;
(646_100_31_32),1765;
(646_100_33_34),1731;
(646_100_35_36),1785;
(646_100_43_44),1709;
(646_100_44_45),1760;
(646_100_45_46),1706;1739;1768;
(646_100_5_6),216;
(646_100_7_8),95;
(646_100_9_10),273;810;
(646_1100_24_25),
(646_1100_25_26),
(646_1100_26_27),
(646_1100_27_28),
(646_1100_28_29),
(646_1100_29_30),
(646_1100_30_31),
(646_1100_31_32),
(646_1100_32_33),
(646_1100_33_34),
(646_1100_34_35),
(646_1100_35_36),
(646_1100_36_37),
(646_1100_37_38),
(646_1100_38_39),
(646_1100_39_40),
(646_1100_40_41),
(646_1100_41_42),
(646_1100_42_43),
(646_1100_43_44),
(646_1100_44_45),
(646_1100_45_46),
(646_1100_46_47),1765;1767;1781;1785;
(646_1100_47_48),1706;1731;1760;1786;
(646_1100_48_49),1709;1768;
(646_1100_49_50),1739;1766;1778;1783;1787;
(646_1100_50_51),1705;1713;1727;1751;1762;1773;1779;
(646_1100_51_52),1707;1721;1729;1759;1763;1788;
(646_1100_52_53),1708;1715;1732;1749;1764;1776;
(646_1100_53_54),1710;1717;1724;1734;1744;1756;1769;1784;
(646_1100_54_55),1711;1719;1726;1740;1752;1755;1770;1777;
(646_1100_55_56),1712;1720;1728;1741;1746;1757;1761;1771;
(646_1100_56_57),1714;1722;1730;1736;1745;1748;1758;1772;1780;
(646_1100_57_58),1716;1723;1733;1737;1742;1750;1754;1775;
(646_1100_58_59),1718;1725;1735;1738;1743;1747;1753;1774;1782;
(646_1100_9_10),216;
(646_641_11_14),627;
(646_641_13_16),224;912;
(646_641_14_17),816;
(646_641_1_4),99;
(646_641_21_24),1215;1668;
(646_641_26_29),1319;
(646_641_2_5),680;899;1100;
(646_641_33_36),1740;
(646_641_34_37),
(646_641_39_42),1769;
(646_641_4_7),218;809;
(646_641_7_10),1018;
(646_644_10_13),95;
(646_644_11_14),697;819;
(646_644_12_15),101;587;
(646_644_13_16),216;273;
(646_644_14_17),393;
(646_644_15_18),108;
(646_644_16_19),917;
(646_644_17_20),329;591;
(646_644_18_21),115;699;
(646_644_1_4),574;802;
(646_644_20_23),629;
(646_644_21_24),810;
(646_644_22_25),235;347;1320;
(646_644_23_26),686;
(646_644_24_27),820;1675;
(646_644_26_29),356;702;999;1221;
(646_644_27_30),358;844;1677;
(646_644_29_32),1012;
(646_644_30_33),907;1016;1684;
(646_644_31_34),1033;1210;
(646_644_33_36),1039;1317;
(646_644_34_37),1104;1217;
(646_644_35_38),1326;
(646_644_37_40),1234;
(646_644_40_43),1233;
(646_644_4_7),797;1024;
(646_644_5_8),898;
(646_644_7_10),583;804;
(646_644_8_11),
(646_644_9_12),689;
(646_645_17_20),459;
(646_645_19_22),336;
(646_645_1_4),1017;
(646_645_2_5),453;
(646_645_39_42),1770;
(646_645_42_45),1764;
(646_645_4_7),335;
(646_645_5_8),895;
(646_645_7_10),1010;
(646_645_8_11),1013;
(646_646_11_12),216;
(646_646_12_13),216;
(646_646_13_14),393;
(646_646_17_18),699;
(646_646_25_26),999;1319;
(646_646_28_29),
(646_646_29_30),
(646_646_2_3),218;
(646_646_31_32),1317;
(646_646_32_33),1317;1740;
(646_646_38_39),
(646_646_3_4),218;
(646_646_44_45),
(646_646_46_47),1786;
(646_646_47_48),1709;1739;1768;
(646_646_48_49),1739;
(646_646_50_51),1759;
(646_646_9_10),95;
(646_653_1_4),340;
(646_653_33_36),1770;
(646_653_38_41),1763;
(646_653_39_42),1740;
(646_653_42_45),1713;
(646_653_4_7),1012;
(646_653_5_8),451;
(646_653_7_10),331;
(646_653_8_11),459;
(647_101_11_12),352;
(647_101_14_15),1013;
(647_101_15_16),596;
(647_101_16_17),821;
(647_101_24_25),1214;
(647_101_29_30),1236;
(647_101_36_37),1724;
(647_101_45_46),1770;
(647_101_6_7),105;
(647_101_7_8),217;
(647_101_8_9),270;
(647_524_11_12),107;
(647_524_12_13),226;
(647_524_13_14),270;
(647_524_14_15),112;
(647_524_15_16),239;337;
(647_524_17_18),120;596;
(647_524_18_19),344;
(647_524_19_20),464;630;
(647_524_1_2),575;803;
(647_524_20_21),236;
(647_524_21_22),353;821;1669;
(647_524_22_23),698;1321;
(647_524_23_24),838;1226;1679;1737;
(647_524_24_25),
(647_524_25_26),1013;
(647_524_26_27),847;1681;
(647_524_27_28),1017;
(647_524_28_29),1782;
(647_524_29_30),915;
(647_524_2_3),681;
(647_524_30_31),1053;
(647_524_31_32),1214;
(647_524_33_34),1114;1222;
(647_524_36_37),1228;
(647_524_39_40),1328;
(647_524_3_4),813;
(647_524_4_5),691;1057;
(647_524_6_7),815;1030;
(647_524_7_8),693;
(647_524_9_10),105;1038;
(647_579_11_13),818;
(647_579_13_15),352;1021;
(647_579_1_3),341;
(647_579_21_23),1216;
(647_579_31_33),1236;
(647_579_3_5),454;585;
(647_579_9_11),217;595;
(647_645_11_14),817;
(647_645_1_4),100;1018;
(647_645_21_24),
(647_645_22_25),
(647_645_24_27),1781;
(647_645_26_29),1153;1740;
(647_645_27_30),
(647_645_29_32),
(647_645_2_5),219;900;
(647_645_31_34),
(647_645_32_35),
(647_645_33_36),
(647_645_34_37),
(647_645_36_39),
(647_645_3_6),273;
(647_645_47_50),1724;
(647_645_48_51),1770;
(647_645_49_52),1728;
(647_645_4_7),629;
(647_645_50_53),1772;
(647_645_52_55),1735;
(647_645_5_8),393;
(647_645_6_9),587;
(647_645_7_10),912;
(647_645_8_11),816;
(647_647_2_3),454;
(647_647_47_48),1770;
(647_657_12_14),847;1053;
(647_657_15_17),391;
(647_657_17_19),838;
(647_657_43_45),1775;
(647_657_7_9),337;630;
(648_102_10_11),332;
(648_102_13_14),593;
(648_102_16_17),823;
(648_102_25_26),1316;
(648_102_29_30),1327;
(648_102_39_40),1784;
(648_102_42_43),1726;
(648_102_45_46),1761;
(648_102_4_5),103;1020;
(648_102_7_8),222;
(648_1102_47_48),1761;
(648_641_10_13),222;
(648_641_12_15),116;
(648_641_14_17),227;
(648_641_16_19),118;
(648_641_17_20),593;
(648_641_19_22),237;
(648_641_1_4),576;804;1019;
(648_641_20_23),356;687;
(648_641_21_24),823;
(648_641_22_25),1670;
(648_641_24_27),903;1672;
(648_641_25_28),1020;
(648_641_29_32),1036;
(648_641_2_5),682;1101;
(648_641_31_34),1316;
(648_641_32_35),1111;1327;
(648_641_34_37),1232;
(648_641_48_51),1726;
(648_641_4_7),578;
(648_641_5_8),
(648_641_9_12),103;
(648_648_21_22),1670;
(648_648_22_23),
(648_648_31_32),1327;
(648_648_47_48),1726;
(648_648_9_10),222;
(648_649_10_13),679;1028;
(648_649_13_16),900;
(648_649_18_21),1032;
(648_649_1_4),220;
(648_649_22_25),1322;
(648_649_25_28),1324;
(648_649_2_5),455;
(648_649_32_35),1736;
(648_649_4_7),347;
(648_649_5_8),906;
(648_649_7_10),811;1026;
(648_650_1_4),342;
(648_650_5_8),687;
(648_653_13_16),332;
(648_653_19_22),452;
(648_653_1_4),101;
(648_653_21_24),1217;
(648_653_22_25),
(648_653_23_26),
(648_653_24_27),1671;
(648_653_25_28),
(648_653_26_29),
(648_653_29_32),1785;
(648_653_2_5),901;
(648_653_30_33),
(648_653_35_38),
(648_653_36_39),
(648_653_38_41),
(648_653_47_50),1784;
(648_653_49_52),1761;
(648_653_50_53),1736;
(648_653_51_54),1737;
(649_103_11_12),899;
(649_103_13_14),679;
(649_103_21_22),1032;
(649_103_28_29),1324;
(649_103_35_36),1736;
(649_103_5_6),214;
(649_103_7_8),347;
(649_642_12_15),221;
(649_642_13_16),347;
(649_642_17_20),679;
(649_642_1_4),102;577;805;
(649_642_20_23),696;
(649_642_21_24),899;
(649_642_23_26),1323;
(649_642_24_27),1673;
(649_642_25_28),1032;
(649_642_29_32),1100;
(649_642_2_5),902;
(649_642_31_34),1116;1324;
(649_642_4_7),104;579;807;
(649_642_5_8),685;
(649_642_7_10),904;
(649_642_9_12),214;
(649_648_16_19),452;
(649_648_1_4),1020;
(649_648_21_24),1671;
(649_648_22_25),
(649_648_27_30),
(649_648_47_50),1736;
(649_648_7_10),332;
(649_649_21_22),
(649_649_22_23),1323;
(649_649_23_24),
(649_649_24_25),
(649_649_25_26),
(649_649_26_27),
(649_651_11_14),1100;
(649_651_2_5),221;
(649_651_5_8),455;
(649_651_8_11),450;
(649_825_10_13),811;1026;
(649_825_13_16),1028;
(649_825_16_19),900;
(649_825_1_4),343;
(649_825_21_24),1218;
(649_825_25_28),1322;
(649_825_2_5),456;683;1102;
(649_825_4_7),220;1022;
(649_825_5_8),452;676;1103;
(649_825_8_11),906;
(64_610_12_13),284;
(64_610_16_17),521;602;
(64_610_20_21),747;871;
(64_610_24_25),1067;
(64_610_30_31),1173;1288;
(64_610_34_35),1335;1384;1445;
(64_610_38_39),1452;1516;1548;
(64_610_42_43),1697;
(64_610_8_9),59;186;
(64_64_10_11),747;
(64_64_11_12),747;
(64_64_12_13),747;
(64_64_13_14),747;1067;
(64_64_14_15),747;1067;
(64_64_15_16),602;747;1067;
(64_64_16_17),747;1067;
(64_64_17_18),747;1067;
(64_64_18_19),747;1067;
(64_64_19_20),747;1067;
(64_64_20_21),1067;
(64_64_21_22),1067;
(64_64_22_23),1067;
(64_64_23_24),1067;
(64_64_29_30),1173;
(64_64_32_33),1384;
(64_64_33_34),1384;1445;
(64_64_37_38),1452;
(64_64_39_40),1697;
(64_64_40_41),1697;
(64_64_41_42),1697;
(64_64_6_7),186;
(64_64_7_8),186;
(64_64_9_10),747;
(650_104_10_11),1036;
(650_104_27_28),1232;
(650_104_2_3),903;
(650_104_35_36),1737;
(650_104_4_5),345;
(650_104_5_6),227;
(650_104_7_8),116;
(650_104_8_9),687;
(650_453_17_20),450;
(650_453_22_25),455;
(650_453_2_5),457;
(650_648_10_13),593;
(650_648_11_14),227;
(650_648_13_16),118;823;
(650_648_15_18),1032;
(650_648_16_19),237;
(650_648_17_20),356;687;
(650_648_1_4),103;578;
(650_648_21_24),903;1672;
(650_648_22_25),1324;
(650_648_23_26),
(650_648_26_29),1036;1785;
(650_648_29_32),1111;
(650_648_2_5),
(650_648_31_34),1232;
(650_648_32_35),
(650_648_48_51),1737;
(650_648_4_7),222;811;1026;
(650_648_9_12),116;
(650_650_10_11),227;
(650_650_21_22),
(650_650_22_23),
(650_650_23_24),1785;
(650_650_24_25),1785;
(650_650_25_26),1036;1785;
(650_650_2_3),222;
(650_650_3_4),222;
(650_650_47_48),1737;
(650_650_9_10),227;
(650_651_11_14),696;
(650_651_14_17),1108;
(650_651_16_19),1057;
(650_651_2_5),684;
(650_655_13_16),345;
(650_655_1_4),344;806;1021;
(650_655_21_24),1219;
(650_655_24_27),1220;
(650_655_4_7),342;
(651_105_11_12),450;
(651_105_14_15),696;1100;
(651_105_5_6),221;
(651_649_17_20),696;
(651_649_1_4),104;579;807;1022;
(651_649_21_24),1673;
(651_649_22_25),
(651_649_26_29),1100;
(651_649_28_31),1116;
(651_649_2_5),685;1103;
(651_649_4_7),904;
(651_649_9_12),221;
(651_650_14_17),450;
(651_650_19_22),455;
(651_650_1_4),345;
(651_650_21_24),1220;
(651_651_13_14),450;
(651_651_25_26),1100;
(651_651_2_3),904;
(651_651_3_4),904;
(651_827_17_20),1108;
(651_827_19_22),1057;
(651_827_22_25),1325;
(651_827_2_5),223;458;
(651_827_5_8),684;
(651_827_8_11),455;
(652_106_11_12),451;
(652_106_15_16),620;
(652_106_19_20),837;
(652_106_27_28),1329;
(652_106_29_30),1219;
(652_106_3_4),1016;
(652_106_41_42),1715;
(652_106_45_46),1740;1776;
(652_106_4_5),106;
(652_106_7_8),219;
(652_106_9_10),335;
(652_452_10_12),895;
(652_452_12_14),844;
(652_452_13_15),845;
(652_452_29_31),1734;
(652_452_2_4),686;
(652_452_3_5),339;
(652_525_13_14),335;
(652_525_16_17),331;
(652_525_24_25),1222;
(652_525_2_3),224;
(652_525_31_32),1329;
(652_525_6_7),1017;
(652_645_10_12),219;592;
(652_645_11_13),917;1113;
(652_645_12_14),111;
(652_645_13_15),451;
(652_645_14_16),225;
(652_645_15_17),117;
(652_645_16_18),339;
(652_645_17_19),620;
(652_645_18_20),234;
(652_645_19_21),332;
(652_645_1_3),105;346;580;808;1023;
(652_645_20_22),695;
(652_645_21_23),349;837;1221;1674;1766;
(652_645_22_24),357;1326;1786;
(652_645_24_26),845;1767;
(652_645_25_27),452;1016;
(652_645_27_29),895;
(652_645_28_30),1039;
(652_645_29_31),1788;
(652_645_2_4),905;
(652_645_30_32),1671;
(652_645_31_33),1105;1219;
(652_645_34_36),1224;
(652_645_36_38),1220;
(652_645_37_39),1231;
(652_645_3_5),459;
(652_645_47_49),1715;1776;
(652_645_4_6),581;810;
(652_645_50_52),1771;
(652_645_5_7),460;
(652_645_7_9),590;908;
(652_645_8_10),901;
(652_645_9_11),106;806;
(652_652_2_3),459;
(652_652_47_48),1740;
(652_652_9_10),219;
(652_653_10_13),820;
(652_653_25_28),1787;
(652_653_26_29),1736;
(652_653_27_30),
(652_653_28_31),
(652_653_30_33),
(652_653_31_34),
(652_653_32_35),
(652_653_34_37),
(652_653_35_38),1732;
(652_653_36_39),1726;
(652_653_37_40),
(652_653_38_41),
(652_653_39_42),1777;
(652_653_42_45),1779;
(652_653_48_51),1740;
(652_653_4_7),224;679;1028;
(652_653_51_54),1775;
(652_653_52_55),1738;
(652_653_7_10),900;
(652_653_9_12),629;
(653_107_10_11),331;
(653_107_11_12),459;
(653_107_12_13),629;
(653_107_13_14),820;
(653_107_24_25),1217;
(653_107_28_29),1787;
(653_107_38_39),1732;
(653_107_41_42),1763;
(653_107_45_46),1713;1779;
(653_107_4_5),101;
(653_107_7_8),224;1012;
(653_646_10_13),224;
(653_646_12_15),108;699;
(653_646_14_17),459;
(653_646_15_18),115;
(653_646_17_20),629;
(653_646_19_22),235;
(653_646_1_4),809;1024;
(653_646_20_23),686;
(653_646_21_24),820;1675;
(653_646_23_26),702;
(653_646_24_27),358;844;1677;
(653_646_25_28),
(653_646_26_29),1012;
(653_646_27_30),907;1684;
(653_646_28_31),1033;
(653_646_29_32),
(653_646_30_33),1770;
(653_646_31_34),1104;1217;
(653_646_32_35),1785;
(653_646_33_36),
(653_646_34_37),1234;
(653_646_35_38),
(653_646_36_39),1770;
(653_646_37_40),1233;
(653_646_38_41),
(653_646_39_42),
(653_646_40_43),
(653_646_41_44),
(653_646_42_45),
(653_646_46_49),1787;
(653_646_47_50),1713;1779;
(653_646_48_51),1763;
(653_646_49_52),1732;
(653_646_4_7),583;
(653_646_50_53),1734;1784;
(653_646_51_54),1740;1777;
(653_646_52_55),1761;
(653_646_53_56),1736;1780;
(653_646_54_57),1737;1775;
(653_646_55_58),1738;1782;
(653_646_5_8),
(653_646_6_9),689;
(653_646_7_10),591;
(653_646_8_11),697;819;
(653_646_9_12),101;
(653_648_10_13),900;
(653_648_1_4),347;
(653_648_26_29),1327;
(653_648_29_32),1736;
(653_648_2_5),687;906;
(653_648_35_38),
(653_648_39_42),1726;
(653_648_7_10),679;1028;
(653_652_13_16),331;
(653_652_16_19),332;
(653_652_1_4),106;581;
(653_652_21_24),1222;
(653_652_22_25),452;
(653_652_27_30),1671;
(653_652_2_5),460;
(653_652_42_45),1740;
(653_652_5_8),901;
(653_652_8_11),451;
(653_653_13_14),459;
(653_653_22_23),1327;
(653_653_23_24),1327;
(653_653_24_25),1327;
(653_653_25_26),1012;1327;
(653_653_2_3),225;
(653_653_33_34),
(653_653_34_35),
(653_653_3_4),225;
(653_653_41_42),
(653_653_47_48),1732;1763;
(653_653_48_49),1732;
(653_653_9_10),224;
(653_655_2_5),1104;
(653_655_42_45),1777;
(653_655_4_7),225;340;
(654_108_10_11),695;
(654_108_11_12),462;
(654_108_13_14),1039;
(654_108_16_17),845;
(654_108_24_25),1224;
(654_108_32_33),1738;
(654_108_45_46),1780;
(654_108_5_6),231;
(654_108_6_7),339;
(654_108_7_8),111;
(654_451_10_12),1111;
(654_451_25_27),
(654_451_28_30),
(654_451_2_4),907;
(654_451_31_33),
(654_451_47_49),1780;
(654_451_4_6),1033;
(654_451_5_7),696;
(654_451_7_9),823;
(654_451_8_10),1108;
(654_451_9_11),1032;
(654_452_10_11),231;
(654_452_12_13),117;
(654_452_13_14),339;
(654_452_14_15),462;
(654_452_15_16),234;
(654_452_16_17),349;
(654_452_17_18),695;
(654_452_19_20),357;
(654_452_1_2),107;348;582;810;1025;
(654_452_21_22),845;1223;1676;1767;
(654_452_22_23),1787;
(654_452_23_24),468;
(654_452_24_25),895;
(654_452_25_26),1039;
(654_452_26_27),1788;
(654_452_27_28),
(654_452_28_29),1105;
(654_452_2_3),226;461;688;
(654_452_31_32),1224;
(654_452_34_35),1231;
(654_452_47_48),1738;
(654_452_4_5),590;818;
(654_452_7_8),592;820;1035;
(654_452_8_9),917;1113;
(654_452_9_10),111;
(654_654_13_14),462;
(654_654_9_10),231;
(654_659_5_8),461;
(654_659_7_10),344;
(654_659_8_11),464;698;
(654_662_13_16),895;
(654_662_22_25),1328;
(654_662_2_5),1105;
(654_662_4_7),349;
(654_662_5_8),462;
(655_109_17_18),844;
(655_109_1_2),108;
(655_109_27_28),1220;
(655_109_29_30),1234;
(655_109_34_35),1734;
(655_109_45_46),1777;
(655_109_7_8),225;340;686;1033;
(655_451_13_14),340;
(655_451_16_17),345;
(655_451_1_2),349;
(655_451_21_22),1224;
(655_451_22_23),1329;
(655_451_24_25),1219;
(655_451_2_3),462;908;
(655_451_31_32),1220;
(655_451_4_5),344;806;1021;
(655_451_9_10),225;
(655_650_10_13),823;
(655_650_11_14),1108;
(655_650_12_15),1032;
(655_650_13_16),1057;
(655_650_1_4),811;1026;
(655_650_24_27),1232;
(655_650_29_32),
(655_650_2_5),227;
(655_650_32_35),1737;
(655_650_4_7),116;
(655_650_7_10),593;1036;
(655_650_8_11),696;
(655_653_12_15),115;
(655_653_16_19),235;
(655_653_17_20),686;
(655_653_1_4),583;
(655_653_20_23),702;
(655_653_21_24),358;844;1677;
(655_653_22_25),
(655_653_24_27),907;1684;
(655_653_25_28),1033;
(655_653_27_30),1770;
(655_653_28_31),1104;
(655_653_2_5),
(655_653_31_34),1234;
(655_653_34_37),1233;
(655_653_3_6),689;
(655_653_47_50),1734;
(655_653_48_51),1777;
(655_653_4_7),591;
(655_653_50_53),1780;
(655_653_52_55),1782;
(655_653_5_8),697;819;
(655_653_9_12),108;699;
(655_655_2_3),689;
(655_655_47_48),1777;
(655_663_37_40),1782;
(655_663_5_8),907;1104;
(655_663_7_10),342;
(656_110_10_11),362;
(656_110_11_12),275;
(656_110_12_13),631;
(656_110_17_18),840;
(656_110_1_2),1027;
(656_110_29_30),1223;
(656_110_4_5),110;
(656_110_7_8),229;
(656_579_10_13),229;596;919;1115;
(656_579_11_14),230;
(656_579_12_15),119;
(656_579_13_16),275;921;1117;
(656_579_14_17),362;
(656_579_16_19),396;
(656_579_17_20),461;631;
(656_579_18_21),238;350;
(656_579_19_22),354;
(656_579_1_4),109;584;812;
(656_579_20_23),473;701;
(656_579_21_24),240;840;1678;
(656_579_22_25),355;1225;
(656_579_23_26),1768;
(656_579_24_27),463;852;1680;
(656_579_25_28),361;
(656_579_26_29),1027;1683;1769;
(656_579_27_30),1034;
(656_579_28_31),467;1037;
(656_579_31_34),1223;
(656_579_33_36),1227;
(656_579_35_38),1230;
(656_579_36_39),1235;
(656_579_37_40),1237;
(656_579_3_6),588;816;1031;
(656_579_4_7),586;814;1029;
(656_579_5_8),692;911;
(656_579_6_9),352;817;
(656_579_7_10),594;822;
(656_579_9_12),110;700;
(656_656_13_14),362;
(656_656_21_22),1225;
(656_656_22_23),
(656_656_23_24),
(656_656_25_26),1027;
(656_656_9_10),229;
(656_657_24_27),
(656_657_2_5),1106;
(656_657_30_33),1771;
(656_657_8_11),396;
(656_658_2_5),463;
(656_658_3_6),354;
(656_658_4_7),913;
(656_658_6_9),341;
(656_658_8_11),852;
(656_660_15_17),1034;
(656_660_1_3),350;
(656_660_21_23),
(656_660_2_4),228;690;909;
(656_660_4_6),351;
(656_660_5_7),910;1107;
(656_660_9_11),348;
(657_111_11_12),396;
(657_111_19_20),838;
(657_111_27_28),1222;
(657_111_33_34),1771;
(657_111_45_46),1775;
(657_111_6_7),107;
(657_111_7_8),226;
(657_111_9_10),337;630;1017;
(657_525_1_3),1028;
(657_525_22_24),
(657_525_27_29),
(657_525_47_49),1771;
(657_525_48_50),1775;
(657_525_5_7),1106;
(657_647_10_12),226;
(657_647_11_13),1021;
(657_647_12_14),112;
(657_647_13_15),239;337;
(657_647_14_16),821;
(657_647_15_17),120;
(657_647_16_18),344;
(657_647_17_19),464;630;
(657_647_18_20),236;
(657_647_19_21),353;
(657_647_1_3),585;813;
(657_647_20_22),698;
(657_647_21_23),838;1226;1679;
(657_647_22_24),
(657_647_24_26),847;1681;
(657_647_25_27),1017;
(657_647_27_29),915;1236;
(657_647_28_30),1053;
(657_647_29_31),
(657_647_2_4),691;
(657_647_31_33),1114;1222;
(657_647_34_36),1228;
(657_647_37_39),1328;
(657_647_4_6),587;815;1030;
(657_647_5_7),693;912;
(657_647_7_9),595;1038;
(657_647_9_11),107;818;
(657_656_12_15),1034;
(657_656_13_16),396;
(657_656_1_4),110;351;
(657_656_26_29),1223;
(657_656_2_5),910;1107;
(657_656_4_7),229;
(657_656_6_9),348;
(657_657_21_22),
(657_657_2_3),229;
(657_657_3_4),229;
(657_657_47_48),1775;
(657_657_9_10),226;
(657_659_14_17),847;1053;
(657_659_17_20),391;
(658_112_11_12),461;852;
(658_112_23_24),1230;
(658_112_4_5),119;1037;
(658_112_8_9),701;
(658_112_9_10),341;
(658_510_13_14),341;
(658_510_1_2),352;
(658_510_5_6),463;
(658_510_6_7),354;
(658_510_7_8),913;
(658_656_10_13),921;1117;
(658_656_14_17),461;
(658_656_15_18),238;350;
(658_656_16_19),354;
(658_656_17_20),473;701;
(658_656_18_21),240;
(658_656_19_22),355;
(658_656_1_4),586;814;1029;
(658_656_21_24),463;852;1680;
(658_656_22_25),361;
(658_656_23_26),1683;1769;
(658_656_25_28),467;1037;
(658_656_27_30),1771;
(658_656_28_31),
(658_656_2_5),692;911;
(658_656_32_35),1230;
(658_656_33_36),1235;
(658_656_34_37),1237;
(658_656_3_6),352;817;
(658_656_4_7),594;822;
(658_656_6_9),700;
(658_656_7_10),362;596;919;1115;
(658_656_9_12),119;
(658_658_13_14),461;
(658_658_31_32),1230;
(658_658_6_7),919;1115;
(658_659_1_4),111;
(658_659_22_25),
(658_659_25_28),
(658_659_2_5),464;1108;
(658_659_3_6),1032;
(658_659_4_7),695;1111;
(658_659_7_10),1039;
(658_661_21_23),1227;
(658_661_24_26),1235;
(658_661_2_4),230;
(658_661_5_7),1109;
(658_661_7_9),824;
(658_661_9_11),473;
(659_113_10_11),344;
(659_113_11_12),464;698;
(659_113_17_18),847;1053;
(659_113_1_2),112;
(659_113_21_22),1228;
(659_113_7_8),239;
(659_509_1_2),353;
(659_509_20_21),391;
(659_509_2_3),465;
(659_654_10_13),1039;
(659_654_21_24),
(659_654_22_25),
(659_654_25_28),
(659_654_28_31),
(659_654_2_5),231;
(659_654_4_7),111;823;
(659_654_5_8),464;1108;
(659_654_6_9),1032;
(659_654_7_10),695;1111;
(659_657_10_13),239;
(659_657_12_15),120;
(659_657_13_16),344;
(659_657_14_17),464;
(659_657_15_18),236;
(659_657_16_19),353;
(659_657_17_20),698;
(659_657_1_4),587;815;1030;
(659_657_21_24),847;1681;
(659_657_24_27),915;1236;
(659_657_25_28),1053;
(659_657_26_29),
(659_657_28_31),1114;
(659_657_2_5),693;912;
(659_657_31_34),1228;
(659_657_34_37),1328;
(659_657_4_7),595;1038;
(659_657_9_12),112;
(659_658_2_5),1109;
(659_658_5_8),701;
(659_658_6_9),473;
(659_658_8_11),461;
(659_659_13_14),464;
(659_659_9_10),239;
(65_611_12_13),282;
