pax_id,agent_index
5108,1332;1344;1396;3121;3133;3185;4910;4922;4974;6699;6711;6763;8488;8500;8552;10277;10289;10341;12066;12078;12130;13855;13867;13919;15644;15656;15708;17433;17445;17497;19222;19234;19286;21011;21023;21075;22800;22812;22864;24589;24601;24653;26378;26390;26442;28167;28179;28231;29956;29968;30020;31745;31757;31809;33534;33546;33598;35323;35335;35387;37112;37124;37176;38901;38913;38965;40690;40702;40754;42479;42491;42543;44268;44280;44332;46057;46069;46121;47846;47858;47910;49635;49647;49699;51424;51436;51488;53213;53225;53277;55002;55014;55066;56791;56803;56855;58580;58592;58644;60369;60381;60433;62158;62170;62222;63947;63959;64011;65736;65748;65800;67525;67537;67589;69314;69326;69378;71103;71115;71167;72892;72904;72956;74681;74693;74745;76470;76482;76534;78259;78271;78323;80048;80060;80112;81837;81849;81901;83626;83638;83690;85415;85427;85479;87204;87216;87268;88993;89005;89057;
5109,1342;3131;4920;6709;8498;10287;12076;13865;15654;17443;19232;21021;22810;24599;26388;28177;29966;31755;33544;35333;37122;38911;40700;42489;44278;46067;47856;49645;51434;53223;55012;56801;58590;60379;62168;63957;65746;67535;69324;71113;72902;74691;76480;78269;80058;81847;83636;85425;87214;89003;
5111,1347;3136;4925;6714;8503;10292;12081;13870;15659;17448;19237;21026;22815;24604;26393;28182;29971;31760;33549;35338;37127;38916;40705;42494;44283;46072;47861;49650;51439;53228;55017;56806;58595;60384;62173;63962;65751;67540;69329;71118;72907;74696;76485;78274;80063;81852;83641;85430;87219;89008;
5161,1388;1448;3177;3237;4966;5026;6755;6815;8544;8604;10333;10393;12122;12182;13911;13971;15700;15760;17489;17549;19278;19338;21067;21127;22856;22916;24645;24705;26434;26494;28223;28283;30012;30072;31801;31861;33590;33650;35379;35439;37168;37228;38957;39017;40746;40806;42535;42595;44324;44384;46113;46173;47902;47962;49691;49751;51480;51540;53269;53329;55058;55118;56847;56907;58636;58696;60425;60485;62214;62274;64003;64063;65792;65852;67581;67641;69370;69430;71159;71219;72948;73008;74737;74797;76526;76586;78315;78375;80104;80164;81893;81953;83682;83742;85471;85531;87260;87320;89049;89109;
5162,1432;3221;5010;6799;8588;10377;12166;13955;15744;17533;19322;21111;22900;24689;26478;28267;30056;31845;33634;35423;37212;39001;40790;42579;44368;46157;47946;49735;51524;53313;55102;56891;58680;60469;62258;64047;65836;67625;69414;71203;72992;74781;76570;78359;80148;81937;83726;85515;87304;89093;
5165,1379;1405;3168;3194;4957;4983;6746;6772;8535;8561;10324;10350;12113;12139;13902;13928;15691;15717;17480;17506;19269;19295;21058;21084;22847;22873;24636;24662;26425;26451;28214;28240;30003;30029;31792;31818;33581;33607;35370;35396;37159;37185;38948;38974;40737;40763;42526;42552;44315;44341;46104;46130;47893;47919;49682;49708;51471;51497;53260;53286;55049;55075;56838;56864;58627;58653;60416;60442;62205;62231;63994;64020;65783;65809;67572;67598;69361;69387;71150;71176;72939;72965;74728;74754;76517;76543;78306;78332;80095;80121;81884;81910;83673;83699;85462;85488;87251;87277;89040;89066;
5166,1392;1440;3181;3229;4970;5018;6759;6807;8548;8596;10337;10385;12126;12174;13915;13963;15704;15752;17493;17541;19282;19330;21071;21119;22860;22908;24649;24697;26438;26486;28227;28275;30016;30064;31805;31853;33594;33642;35383;35431;37172;37220;38961;39009;40750;40798;42539;42587;44328;44376;46117;46165;47906;47954;49695;49743;51484;51532;53273;53321;55062;55110;56851;56899;58640;58688;60429;60477;62218;62266;64007;64055;65796;65844;67585;67633;69374;69422;71163;71211;72952;73000;74741;74789;76530;76578;78319;78367;80108;80156;81897;81945;83686;83734;85475;85523;87264;87312;89053;89101;
5167,1341;1395;3130;3184;4919;4973;6708;6762;8497;8551;10286;10340;12075;12129;13864;13918;15653;15707;17442;17496;19231;19285;21020;21074;22809;22863;24598;24652;26387;26441;28176;28230;29965;30019;31754;31808;33543;33597;35332;35386;37121;37175;38910;38964;40699;40753;42488;42542;44277;44331;46066;46120;47855;47909;49644;49698;51433;51487;53222;53276;55011;55065;56800;56854;58589;58643;60378;60432;62167;62221;63956;64010;65745;65799;67534;67588;69323;69377;71112;71166;72901;72955;74690;74744;76479;76533;78268;78322;80057;80111;81846;81900;83635;83689;85424;85478;87213;87267;89002;89056;
5168,1389;1449;3178;3238;4967;5027;6756;6816;8545;8605;10334;10394;12123;12183;13912;13972;15701;15761;17490;17550;19279;19339;21068;21128;22857;22917;24646;24706;26435;26495;28224;28284;30013;30073;31802;31862;33591;33651;35380;35440;37169;37229;38958;39018;40747;40807;42536;42596;44325;44385;46114;46174;47903;47963;49692;49752;51481;51541;53270;53330;55059;55119;56848;56908;58637;58697;60426;60486;62215;62275;64004;64064;65793;65853;67582;67642;69371;69431;71160;71220;72949;73009;74738;74798;76527;76587;78316;78376;80105;80165;81894;81954;83683;83743;85472;85532;87261;87321;89050;89110;
5173,1394;1451;3183;3240;4972;5029;6761;6818;8550;8607;10339;10396;12128;12185;13917;13974;15706;15763;17495;17552;19284;19341;21073;21130;22862;22919;24651;24708;26440;26497;28229;28286;30018;30075;31807;31864;33596;33653;35385;35442;37174;37231;38963;39020;40752;40809;42541;42598;44330;44387;46119;46176;47908;47965;49697;49754;51486;51543;53275;53332;55064;55121;56853;56910;58642;58699;60431;60488;62220;62277;64009;64066;65798;65855;67587;67644;69376;69433;71165;71222;72954;73011;74743;74800;76532;76589;78321;78378;80110;80167;81899;81956;83688;83745;85477;85534;87266;87323;89055;89112;
5175,1397;3186;4975;6764;8553;10342;12131;13920;15709;17498;19287;21076;22865;24654;26443;28232;30021;31810;33599;35388;37177;38966;40755;42544;44333;46122;47911;49700;51489;53278;55067;56856;58645;60434;62223;64012;65801;67590;69379;71168;72957;74746;76535;78324;80113;81902;83691;85480;87269;89058;
5178,1393;3182;4971;6760;8549;10338;12127;13916;15705;17494;19283;21072;22861;24650;26439;28228;30017;31806;33595;35384;37173;38962;40751;42540;44329;46118;47907;49696;51485;53274;55063;56852;58641;60430;62219;64008;65797;67586;69375;71164;72953;74742;76531;78320;80109;81898;83687;85476;87265;89054;
5196,1427;3216;5005;6794;8583;10372;12161;13950;15739;17528;19317;21106;22895;24684;26473;28262;30051;31840;33629;35418;37207;38996;40785;42574;44363;46152;47941;49730;51519;53308;55097;56886;58675;60464;62253;64042;65831;67620;69409;71198;72987;74776;76565;78354;80143;81932;83721;85510;87299;89088;
5198,1429;3218;5007;6796;8585;10374;12163;13952;15741;17530;19319;21108;22897;24686;26475;28264;30053;31842;33631;35420;37209;38998;40787;42576;44365;46154;47943;49732;51521;53310;55099;56888;58677;60466;62255;64044;65833;67622;69411;71200;72989;74778;76567;78356;80145;81934;83723;85512;87301;89090;
5202,1372;3161;4950;6739;8528;10317;12106;13895;15684;17473;19262;21051;22840;24629;26418;28207;29996;31785;33574;35363;37152;38941;40730;42519;44308;46097;47886;49675;51464;53253;55042;56831;58620;60409;62198;63987;65776;67565;69354;71143;72932;74721;76510;78299;80088;81877;83666;85455;87244;89033;
5254,1365;1426;3154;3215;4943;5004;6732;6793;8521;8582;10310;10371;12099;12160;13888;13949;15677;15738;17466;17527;19255;19316;21044;21105;22833;22894;24622;24683;26411;26472;28200;28261;29989;30050;31778;31839;33567;33628;35356;35417;37145;37206;38934;38995;40723;40784;42512;42573;44301;44362;46090;46151;47879;47940;49668;49729;51457;51518;53246;53307;55035;55096;56824;56885;58613;58674;60402;60463;62191;62252;63980;64041;65769;65830;67558;67619;69347;69408;71136;71197;72925;72986;74714;74775;76503;76564;78292;78353;80081;80142;81870;81931;83659;83720;85448;85509;87237;87298;89026;89087;
5255,1416;3205;4994;6783;8572;10361;12150;13939;15728;17517;19306;21095;22884;24673;26462;28251;30040;31829;33618;35407;37196;38985;40774;42563;44352;46141;47930;49719;51508;53297;55086;56875;58664;60453;62242;64031;65820;67609;69398;71187;72976;74765;76554;78343;80132;81921;83710;85499;87288;89077;
5256,1410;3199;4988;6777;8566;10355;12144;13933;15722;17511;19300;21089;22878;24667;26456;28245;30034;31823;33612;35401;37190;38979;40768;42557;44346;46135;47924;49713;51502;53291;55080;56869;58658;60447;62236;64025;65814;67603;69392;71181;72970;74759;76548;78337;80126;81915;83704;85493;87282;89071;
5257,1355;1413;3144;3202;4933;4991;6722;6780;8511;8569;10300;10358;12089;12147;13878;13936;15667;15725;17456;17514;19245;19303;21034;21092;22823;22881;24612;24670;26401;26459;28190;28248;29979;30037;31768;31826;33557;33615;35346;35404;37135;37193;38924;38982;40713;40771;42502;42560;44291;44349;46080;46138;47869;47927;49658;49716;51447;51505;53236;53294;55025;55083;56814;56872;58603;58661;60392;60450;62181;62239;63970;64028;65759;65817;67548;67606;69337;69395;71126;71184;72915;72973;74704;74762;76493;76551;78282;78340;80071;80129;81860;81918;83649;83707;85438;85496;87227;87285;89016;89074;
5258,1357;1412;1430;3146;3201;3219;4935;4990;5008;6724;6779;6797;8513;8568;8586;10302;10357;10375;12091;12146;12164;13880;13935;13953;15669;15724;15742;17458;17513;17531;19247;19302;19320;21036;21091;21109;22825;22880;22898;24614;24669;24687;26403;26458;26476;28192;28247;28265;29981;30036;30054;31770;31825;31843;33559;33614;33632;35348;35403;35421;37137;37192;37210;38926;38981;38999;40715;40770;40788;42504;42559;42577;44293;44348;44366;46082;46137;46155;47871;47926;47944;49660;49715;49733;51449;51504;51522;53238;53293;53311;55027;55082;55100;56816;56871;56889;58605;58660;58678;60394;60449;60467;62183;62238;62256;63972;64027;64045;65761;65816;65834;67550;67605;67623;69339;69394;69412;71128;71183;71201;72917;72972;72990;74706;74761;74779;76495;76550;76568;78284;78339;78357;80073;80128;80146;81862;81917;81935;83651;83706;83724;85440;85495;85513;87229;87284;87302;89018;89073;89091;
5259,1422;3211;5000;6789;8578;10367;12156;13945;15734;17523;19312;21101;22890;24679;26468;28257;30046;31835;33624;35413;37202;38991;40780;42569;44358;46147;47936;49725;51514;53303;55092;56881;58670;60459;62248;64037;65826;67615;69404;71193;72982;74771;76560;78349;80138;81927;83716;85505;87294;89083;
5260,1418;3207;4996;6785;8574;10363;12152;13941;15730;17519;19308;21097;22886;24675;26464;28253;30042;31831;33620;35409;37198;38987;40776;42565;44354;46143;47932;49721;51510;53299;55088;56877;58666;60455;62244;64033;65822;67611;69400;71189;72978;74767;76556;78345;80134;81923;83712;85501;87290;89079;
5261,1362;1421;3151;3210;4940;4999;6729;6788;8518;8577;10307;10366;12096;12155;13885;13944;15674;15733;17463;17522;19252;19311;21041;21100;22830;22889;24619;24678;26408;26467;28197;28256;29986;30045;31775;31834;33564;33623;35353;35412;37142;37201;38931;38990;40720;40779;42509;42568;44298;44357;46087;46146;47876;47935;49665;49724;51454;51513;53243;53302;55032;55091;56821;56880;58610;58669;60399;60458;62188;62247;63977;64036;65766;65825;67555;67614;69344;69403;71133;71192;72922;72981;74711;74770;76500;76559;78289;78348;80078;80137;81867;81926;83656;83715;85445;85504;87234;87293;89023;89082;
5262,1374;3163;4952;6741;8530;10319;12108;13897;15686;17475;19264;21053;22842;24631;26420;28209;29998;31787;33576;35365;37154;38943;40732;42521;44310;46099;47888;49677;51466;53255;55044;56833;58622;60411;62200;63989;65778;67567;69356;71145;72934;74723;76512;78301;80090;81879;83668;85457;87246;89035;
5263,1423;3212;5001;6790;8579;10368;12157;13946;15735;17524;19313;21102;22891;24680;26469;28258;30047;31836;33625;35414;37203;38992;40781;42570;44359;46148;47937;49726;51515;53304;55093;56882;58671;60460;62249;64038;65827;67616;69405;71194;72983;74772;76561;78350;80139;81928;83717;85506;87295;89084;
5264,1381;1442;3170;3231;4959;5020;6748;6809;8537;8598;10326;10387;12115;12176;13904;13965;15693;15754;17482;17543;19271;19332;21060;21121;22849;22910;24638;24699;26427;26488;28216;28277;30005;30066;31794;31855;33583;33644;35372;35433;37161;37222;38950;39011;40739;40800;42528;42589;44317;44378;46106;46167;47895;47956;49684;49745;51473;51534;53262;53323;55051;55112;56840;56901;58629;58690;60418;60479;62207;62268;63996;64057;65785;65846;67574;67635;69363;69424;71152;71213;72941;73002;74730;74791;76519;76580;78308;78369;80097;80158;81886;81947;83675;83736;85464;85525;87253;87314;89042;89103;
5265,1364;1425;3153;3214;4942;5003;6731;6792;8520;8581;10309;10370;12098;12159;13887;13948;15676;15737;17465;17526;19254;19315;21043;21104;22832;22893;24621;24682;26410;26471;28199;28260;29988;30049;31777;31838;33566;33627;35355;35416;37144;37205;38933;38994;40722;40783;42511;42572;44300;44361;46089;46150;47878;47939;49667;49728;51456;51517;53245;53306;55034;55095;56823;56884;58612;58673;60401;60462;62190;62251;63979;64040;65768;65829;67557;67618;69346;69407;71135;71196;72924;72985;74713;74774;76502;76563;78291;78352;80080;80141;81869;81930;83658;83719;85447;85508;87236;87297;89025;89086;
5294,1414;3203;4992;6781;8570;10359;12148;13937;15726;17515;19304;21093;22882;24671;26460;28249;30038;31827;33616;35405;37194;38983;40772;42561;44350;46139;47928;49717;51506;53295;55084;56873;58662;60451;62240;64029;65818;67607;69396;71185;72974;74763;76552;78341;80130;81919;83708;85497;87286;89075;
5821,1470;3259;5048;6837;8626;10415;12204;13993;15782;17571;19360;21149;22938;24727;26516;28305;30094;31883;33672;35461;37250;39039;40828;42617;44406;46195;47984;49773;51562;53351;55140;56929;58718;60507;62296;64085;65874;67663;69452;71241;73030;74819;76608;78397;80186;81975;83764;85553;87342;89131;
5823,1472;3261;5050;6839;8628;10417;12206;13995;15784;17573;19362;21151;22940;24729;26518;28307;30096;31885;33674;35463;37252;39041;40830;42619;44408;46197;47986;49775;51564;53353;55142;56931;58720;60509;62298;64087;65876;67665;69454;71243;73032;74821;76610;78399;80188;81977;83766;85555;87344;89133;
5825,1479;1480;3268;3269;5057;5058;6846;6847;8635;8636;10424;10425;12213;12214;14002;14003;15791;15792;17580;17581;19369;19370;21158;21159;22947;22948;24736;24737;26525;26526;28314;28315;30103;30104;31892;31893;33681;33682;35470;35471;37259;37260;39048;39049;40837;40838;42626;42627;44415;44416;46204;46205;47993;47994;49782;49783;51571;51572;53360;53361;55149;55150;56938;56939;58727;58728;60516;60517;62305;62306;64094;64095;65883;65884;67672;67673;69461;69462;71250;71251;73039;73040;74828;74829;76617;76618;78406;78407;80195;80196;81984;81985;83773;83774;85562;85563;87351;87352;89140;89141;
5881,1510;3299;5088;6877;8666;10455;12244;14033;15822;17611;19400;21189;22978;24767;26556;28345;30134;31923;33712;35501;37290;39079;40868;42657;44446;46235;48024;49813;51602;53391;55180;56969;58758;60547;62336;64125;65914;67703;69492;71281;73070;74859;76648;78437;80226;82015;83804;85593;87382;89171;
5883,1491;1565;3280;3354;5069;5143;6858;6932;8647;8721;10436;10510;12225;12299;14014;14088;15803;15877;17592;17666;19381;19455;21170;21244;22959;23033;24748;24822;26537;26611;28326;28400;30115;30189;31904;31978;33693;33767;35482;35556;37271;37345;39060;39134;40849;40923;42638;42712;44427;44501;46216;46290;48005;48079;49794;49868;51583;51657;53372;53446;55161;55235;56950;57024;58739;58813;60528;60602;62317;62391;64106;64180;65895;65969;67684;67758;69473;69547;71262;71336;73051;73125;74840;74914;76629;76703;78418;78492;80207;80281;81996;82070;83785;83859;85574;85648;87363;87437;89152;89226;
5885,1494;1568;3283;3357;5072;5146;6861;6935;8650;8724;10439;10513;12228;12302;14017;14091;15806;15880;17595;17669;19384;19458;21173;21247;22962;23036;24751;24825;26540;26614;28329;28403;30118;30192;31907;31981;33696;33770;35485;35559;37274;37348;39063;39137;40852;40926;42641;42715;44430;44504;46219;46293;48008;48082;49797;49871;51586;51660;53375;53449;55164;55238;56953;57027;58742;58816;60531;60605;62320;62394;64109;64183;65898;65972;67687;67761;69476;69550;71265;71339;73054;73128;74843;74917;76632;76706;78421;78495;80210;80284;81999;82073;83788;83862;85577;85651;87366;87440;89155;89229;
5887,1486;1562;1567;3275;3351;3356;5064;5140;5145;6853;6929;6934;8642;8718;8723;10431;10507;10512;12220;12296;12301;14009;14085;14090;15798;15874;15879;17587;17663;17668;19376;19452;19457;21165;21241;21246;22954;23030;23035;24743;24819;24824;26532;26608;26613;28321;28397;28402;30110;30186;30191;31899;31975;31980;33688;33764;33769;35477;35553;35558;37266;37342;37347;39055;39131;39136;40844;40920;40925;42633;42709;42714;44422;44498;44503;46211;46287;46292;48000;48076;48081;49789;49865;49870;51578;51654;51659;53367;53443;53448;55156;55232;55237;56945;57021;57026;58734;58810;58815;60523;60599;60604;62312;62388;62393;64101;64177;64182;65890;65966;65971;67679;67755;67760;69468;69544;69549;71257;71333;71338;73046;73122;73127;74835;74911;74916;76624;76700;76705;78413;78489;78494;80202;80278;80283;81991;82067;82072;83780;83856;83861;85569;85645;85650;87358;87434;87439;89147;89223;89228;
5889,1489;1563;3278;3352;5067;5141;6856;6930;8645;8719;10434;10508;12223;12297;14012;14086;15801;15875;17590;17664;19379;19453;21168;21242;22957;23031;24746;24820;26535;26609;28324;28398;30113;30187;31902;31976;33691;33765;35480;35554;37269;37343;39058;39132;40847;40921;42636;42710;44425;44499;46214;46288;48003;48077;49792;49866;51581;51655;53370;53444;55159;55233;56948;57022;58737;58811;60526;60600;62315;62389;64104;64178;65893;65967;67682;67756;69471;69545;71260;71334;73049;73123;74838;74912;76627;76701;78416;78490;80205;80279;81994;82068;83783;83857;85572;85646;87361;87435;89150;89224;
5891,1571;1577;3360;3366;5149;5155;6938;6944;8727;8733;10516;10522;12305;12311;14094;14100;15883;15889;17672;17678;19461;19467;21250;21256;23039;23045;24828;24834;26617;26623;28406;28412;30195;30201;31984;31990;33773;33779;35562;35568;37351;37357;39140;39146;40929;40935;42718;42724;44507;44513;46296;46302;48085;48091;49874;49880;51663;51669;53452;53458;55241;55247;57030;57036;58819;58825;60608;60614;62397;62403;64186;64192;65975;65981;67764;67770;69553;69559;71342;71348;73131;73137;74920;74926;76709;76715;78498;78504;80287;80293;82076;82082;83865;83871;85654;85660;87443;87449;89232;89238;
5893,1499;1569;3288;3358;5077;5147;6866;6936;8655;8725;10444;10514;12233;12303;14022;14092;15811;15881;17600;17670;19389;19459;21178;21248;22967;23037;24756;24826;26545;26615;28334;28404;30123;30193;31912;31982;33701;33771;35490;35560;37279;37349;39068;39138;40857;40927;42646;42716;44435;44505;46224;46294;48013;48083;49802;49872;51591;51661;53380;53450;55169;55239;56958;57028;58747;58817;60536;60606;62325;62395;64114;64184;65903;65973;67692;67762;69481;69551;71270;71340;73059;73129;74848;74918;76637;76707;78426;78496;80215;80285;82004;82074;83793;83863;85582;85652;87371;87441;89160;89230;
5895,1498;1570;3287;3359;5076;5148;6865;6937;8654;8726;10443;10515;12232;12304;14021;14093;15810;15882;17599;17671;19388;19460;21177;21249;22966;23038;24755;24827;26544;26616;28333;28405;30122;30194;31911;31983;33700;33772;35489;35561;37278;37350;39067;39139;40856;40928;42645;42717;44434;44506;46223;46295;48012;48084;49801;49873;51590;51662;53379;53451;55168;55240;56957;57029;58746;58818;60535;60607;62324;62396;64113;64185;65902;65974;67691;67763;69480;69552;71269;71341;73058;73130;74847;74919;76636;76708;78425;78497;80214;80286;82003;82075;83792;83864;85581;85653;87370;87442;89159;89231;
5897,1493;1550;3282;3339;5071;5128;6860;6917;8649;8706;10438;10495;12227;12284;14016;14073;15805;15862;17594;17651;19383;19440;21172;21229;22961;23018;24750;24807;26539;26596;28328;28385;30117;30174;31906;31963;33695;33752;35484;35541;37273;37330;39062;39119;40851;40908;42640;42697;44429;44486;46218;46275;48007;48064;49796;49853;51585;51642;53374;53431;55163;55220;56952;57009;58741;58798;60530;60587;62319;62376;64108;64165;65897;65954;67686;67743;69475;69532;71264;71321;73053;73110;74842;74899;76631;76688;78420;78477;80209;80266;81998;82055;83787;83844;85576;85633;87365;87422;89154;89211;
5901,1576;3365;5154;6943;8732;10521;12310;14099;15888;17677;19466;21255;23044;24833;26622;28411;30200;31989;33778;35567;37356;39145;40934;42723;44512;46301;48090;49879;51668;53457;55246;57035;58824;60613;62402;64191;65980;67769;69558;71347;73136;74925;76714;78503;80292;82081;83870;85659;87448;89237;
5903,1546;3335;5124;6913;8702;10491;12280;14069;15858;17647;19436;21225;23014;24803;26592;28381;30170;31959;33748;35537;37326;39115;40904;42693;44482;46271;48060;49849;51638;53427;55216;57005;58794;60583;62372;64161;65950;67739;69528;71317;73106;74895;76684;78473;80262;82051;83840;85629;87418;89207;
5905,1465;1555;3254;3344;5043;5133;6832;6922;8621;8711;10410;10500;12199;12289;13988;14078;15777;15867;17566;17656;19355;19445;21144;21234;22933;23023;24722;24812;26511;26601;28300;28390;30089;30179;31878;31968;33667;33757;35456;35546;37245;37335;39034;39124;40823;40913;42612;42702;44401;44491;46190;46280;47979;48069;49768;49858;51557;51647;53346;53436;55135;55225;56924;57014;58713;58803;60502;60592;62291;62381;64080;64170;65869;65959;67658;67748;69447;69537;71236;71326;73025;73115;74814;74904;76603;76693;78392;78482;80181;80271;81970;82060;83759;83849;85548;85638;87337;87427;89126;89216;
5913,1503;3292;5081;6870;8659;10448;12237;14026;15815;17604;19393;21182;22971;24760;26549;28338;30127;31916;33705;35494;37283;39072;40861;42650;44439;46228;48017;49806;51595;53384;55173;56962;58751;60540;62329;64118;65907;67696;69485;71274;73063;74852;76641;78430;80219;82008;83797;85586;87375;89164;
5915,1506;3295;5084;6873;8662;10451;12240;14029;15818;17607;19396;21185;22974;24763;26552;28341;30130;31919;33708;35497;37286;39075;40864;42653;44442;46231;48020;49809;51598;53387;55176;56965;58754;60543;62332;64121;65910;67699;69488;71277;73066;74855;76644;78433;80222;82011;83800;85589;87378;89167;
5917,1492;1572;3281;3361;5070;5150;6859;6939;8648;8728;10437;10517;12226;12306;14015;14095;15804;15884;17593;17673;19382;19462;21171;21251;22960;23040;24749;24829;26538;26618;28327;28407;30116;30196;31905;31985;33694;33774;35483;35563;37272;37352;39061;39141;40850;40930;42639;42719;44428;44508;46217;46297;48006;48086;49795;49875;51584;51664;53373;53453;55162;55242;56951;57031;58740;58820;60529;60609;62318;62398;64107;64187;65896;65976;67685;67765;69474;69554;71263;71343;73052;73132;74841;74921;76630;76710;78419;78499;80208;80288;81997;82077;83786;83866;85575;85655;87364;87444;89153;89233;
5919,1504;3293;5082;6871;8660;10449;12238;14027;15816;17605;19394;21183;22972;24761;26550;28339;30128;31917;33706;35495;37284;39073;40862;42651;44440;46229;48018;49807;51596;53385;55174;56963;58752;60541;62330;64119;65908;67697;69486;71275;73064;74853;76642;78431;80220;82009;83798;85587;87376;89165;
5921,1483;1488;1517;1559;3272;3277;3306;3348;5061;5066;5095;5137;6850;6855;6884;6926;8639;8644;8673;8715;10428;10433;10462;10504;12217;12222;12251;12293;14006;14011;14040;14082;15795;15800;15829;15871;17584;17589;17618;17660;19373;19378;19407;19449;21162;21167;21196;21238;22951;22956;22985;23027;24740;24745;24774;24816;26529;26534;26563;26605;28318;28323;28352;28394;30107;30112;30141;30183;31896;31901;31930;31972;33685;33690;33719;33761;35474;35479;35508;35550;37263;37268;37297;37339;39052;39057;39086;39128;40841;40846;40875;40917;42630;42635;42664;42706;44419;44424;44453;44495;46208;46213;46242;46284;47997;48002;48031;48073;49786;49791;49820;49862;51575;51580;51609;51651;53364;53369;53398;53440;55153;55158;55187;55229;56942;56947;56976;57018;58731;58736;58765;58807;60520;60525;60554;60596;62309;62314;62343;62385;64098;64103;64132;64174;65887;65892;65921;65963;67676;67681;67710;67752;69465;69470;69499;69541;71254;71259;71288;71330;73043;73048;73077;73119;74832;74837;74866;74908;76621;76626;76655;76697;78410;78415;78444;78486;80199;80204;80233;80275;81988;81993;82022;82064;83777;83782;83811;83853;85566;85571;85600;85642;87355;87360;87389;87431;89144;89149;89178;89220;
5923,1487;1513;3276;3302;5065;5091;6854;6880;8643;8669;10432;10458;12221;12247;14010;14036;15799;15825;17588;17614;19377;19403;21166;21192;22955;22981;24744;24770;26533;26559;28322;28348;30111;30137;31900;31926;33689;33715;35478;35504;37267;37293;39056;39082;40845;40871;42634;42660;44423;44449;46212;46238;48001;48027;49790;49816;51579;51605;53368;53394;55157;55183;56946;56972;58735;58761;60524;60550;62313;62339;64102;64128;65891;65917;67680;67706;69469;69495;71258;71284;73047;73073;74836;74862;76625;76651;78414;78440;80203;80229;81992;82018;83781;83807;85570;85596;87359;87385;89148;89174;
5925,1459;1484;1496;1508;1549;1564;1573;3248;3273;3285;3297;3338;3353;3362;5037;5062;5074;5086;5127;5142;5151;6826;6851;6863;6875;6916;6931;6940;8615;8640;8652;8664;8705;8720;8729;10404;10429;10441;10453;10494;10509;10518;12193;12218;12230;12242;12283;12298;12307;13982;14007;14019;14031;14072;14087;14096;15771;15796;15808;15820;15861;15876;15885;17560;17585;17597;17609;17650;17665;17674;19349;19374;19386;19398;19439;19454;19463;21138;21163;21175;21187;21228;21243;21252;22927;22952;22964;22976;23017;23032;23041;24716;24741;24753;24765;24806;24821;24830;26505;26530;26542;26554;26595;26610;26619;28294;28319;28331;28343;28384;28399;28408;30083;30108;30120;30132;30173;30188;30197;31872;31897;31909;31921;31962;31977;31986;33661;33686;33698;33710;33751;33766;33775;35450;35475;35487;35499;35540;35555;35564;37239;37264;37276;37288;37329;37344;37353;39028;39053;39065;39077;39118;39133;39142;40817;40842;40854;40866;40907;40922;40931;42606;42631;42643;42655;42696;42711;42720;44395;44420;44432;44444;44485;44500;44509;46184;46209;46221;46233;46274;46289;46298;47973;47998;48010;48022;48063;48078;48087;49762;49787;49799;49811;49852;49867;49876;51551;51576;51588;51600;51641;51656;51665;53340;53365;53377;53389;53430;53445;53454;55129;55154;55166;55178;55219;55234;55243;56918;56943;56955;56967;57008;57023;57032;58707;58732;58744;58756;58797;58812;58821;60496;60521;60533;60545;60586;60601;60610;62285;62310;62322;62334;62375;62390;62399;64074;64099;64111;64123;64164;64179;64188;65863;65888;65900;65912;65953;65968;65977;67652;67677;67689;67701;67742;67757;67766;69441;69466;69478;69490;69531;69546;69555;71230;71255;71267;71279;71320;71335;71344;73019;73044;73056;73068;73109;73124;73133;74808;74833;74845;74857;74898;74913;74922;76597;76622;76634;76646;76687;76702;76711;78386;78411;78423;78435;78476;78491;78500;80175;80200;80212;80224;80265;80280;80289;81964;81989;82001;82013;82054;82069;82078;83753;83778;83790;83802;83843;83858;83867;85542;85567;85579;85591;85632;85647;85656;87331;87356;87368;87380;87421;87436;87445;89120;89145;89157;89169;89210;89225;89234;
5927,1485;1490;1561;1575;3274;3279;3350;3364;5063;5068;5139;5153;6852;6857;6928;6942;8641;8646;8717;8731;10430;10435;10506;10520;12219;12224;12295;12309;14008;14013;14084;14098;15797;15802;15873;15887;17586;17591;17662;17676;19375;19380;19451;19465;21164;21169;21240;21254;22953;22958;23029;23043;24742;24747;24818;24832;26531;26536;26607;26621;28320;28325;28396;28410;30109;30114;30185;30199;31898;31903;31974;31988;33687;33692;33763;33777;35476;35481;35552;35566;37265;37270;37341;37355;39054;39059;39130;39144;40843;40848;40919;40933;42632;42637;42708;42722;44421;44426;44497;44511;46210;46215;46286;46300;47999;48004;48075;48089;49788;49793;49864;49878;51577;51582;51653;51667;53366;53371;53442;53456;55155;55160;55231;55245;56944;56949;57020;57034;58733;58738;58809;58823;60522;60527;60598;60612;62311;62316;62387;62401;64100;64105;64176;64190;65889;65894;65965;65979;67678;67683;67754;67768;69467;69472;69543;69557;71256;71261;71332;71346;73045;73050;73121;73135;74834;74839;74910;74924;76623;76628;76699;76713;78412;78417;78488;78502;80201;80206;80277;80291;81990;81995;82066;82080;83779;83784;83855;83869;85568;85573;85644;85658;87357;87362;87433;87447;89146;89151;89222;89236;
